date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2/6/2017,20.7,16.1,25.6,,,,10.5,,1030,
3/6/2017,19.3,14.4,25,,,,7.8,,1030,
4/6/2017,17.9,15,20.6,,,,8.2,,1030,
5/6/2017,17.7,16,20,,,56,12.7,,1029.8,
6/6/2017,14.3,12.8,16.1,,,44,18.9,,1029.8,
7/6/2017,16.1,12,21.1,,,42,12.5,,1030,
8/6/2017,17.3,15,21.7,,,,9.6,,1030,
9/6/2017,20.9,13.9,28.3,,,,9.3,,1029.8,
10/6/2017,24.4,18.9,30,,,,11,,1030,
11/6/2017,27.1,21.7,32.8,,,261,12.4,,1030,
12/6/2017,28.4,21.1,35,,,249,11.9,,1030,
13/6/2017,28.8,22.2,34.4,,,,10,,1029.9,
14/6/2017,24.1,20.6,28.3,,,,12,,1030,
15/6/2017,20.9,18.3,23.9,,,,11.9,,,
16/6/2017,19.1,17.8,20.6,,,63,14,,1030,
17/6/2017,20.4,18.9,22.2,,,,8.5,,1029.9,
18/6/2017,25,20.6,28.9,,,,7.6,,1029.9,
19/6/2017,,,,,,,,,,
20/6/2017,,,,,,,,,,
21/6/2017,,,,,,,,,,
22/6/2017,,,,,,,,,,
23/6/2017,,,,,,,,,,
24/6/2017,,,,,,,,,,
25/6/2017,,,,,,,,,,
26/6/2017,,,,,,,,,,
27/6/2017,,,,,,,,,,
28/6/2017,22.3,17.2,27.8,,,,10.3,,,
29/6/2017,23.8,19.4,28.3,,,231,14.8,,1030.1,
30/6/2017,,,,,,,,,,
1/7/2017,25.4,21.7,28.9,,,,9.9,,1030,
2/7/2017,26.6,21.7,31.7,,,254,10.8,,,
3/7/2017,27.2,22.8,31.7,,,,8.1,,1030,
4/7/2017,25.8,23.3,31.1,,,,8.2,,1030,
5/7/2017,25,22.2,28.9,,,,13.5,,,
6/7/2017,23.1,21.7,25.6,,,,9.9,,1030.1,
7/7/2017,22.9,20.6,28.3,,,,13.4,,1029.8,
8/7/2017,25.1,21.1,30,,,,11.4,,,
9/7/2017,24.8,21.1,29.4,,,,8.2,,,
10/7/2017,25,20.6,30.6,,,227,10.8,,1030.1,
11/7/2017,26.4,23.3,30.6,,,,10.2,,1029.9,
12/7/2017,27.9,25,31.7,,,,13.3,,1030,
13/7/2017,28.1,24.4,32.8,,,258,11.4,,1030,
14/7/2017,21,18.9,23.9,,,57,15.9,,1030,
15/7/2017,24.9,20.6,30,,,,7.5,,1029.9,
16/7/2017,25.7,21.7,30,,,,7.7,,1030,
17/7/2017,25.8,22.2,29.4,,,,8.9,,1030,
18/7/2017,26.7,23.3,31.1,,,,8,,1030.1,
19/7/2017,29,23.9,33.9,,,253,10.1,,1030,
20/7/2017,29.5,25.6,35.6,,,,8.7,,1030,
21/7/2017,28.9,24.4,33.9,,,,11.3,,1029.9,
22/7/2017,28.8,25,32.8,,,,6.9,,1029.9,
23/7/2017,24.3,22.2,27.2,,,,8.7,,1029.8,
24/7/2017,21.1,18.9,23.3,,,55,19.9,,1029.8,
25/7/2017,20.2,17.8,22.8,,,,14.6,,1030.1,
26/7/2017,22.3,20,25.6,,,110,12.8,,1030.2,
27/7/2017,22.8,19.4,25.6,,,,9.1,,1030,
28/7/2017,25.4,22.8,30,,,,8.4,,1029.9,
29/7/2017,23.4,21.1,25.6,,,38,22.7,,1029.8,
30/7/2017,23.9,18.9,28.9,,,,7.5,,1030,
31/7/2017,25.7,20.6,31.7,,,,8.3,,1030.1,
1/8/2017,27.4,23.3,32.2,,,,8.5,,1030,
2/8/2017,24.7,22.2,28.9,,,,6.4,,1030.1,
3/8/2017,25.3,21.7,30,,,,7.6,,1030.1,
4/8/2017,25.3,21.7,29.4,,,169,13.9,,1030.1,
5/8/2017,24.2,21.7,27.2,,,,13.7,,1029.9,
6/8/2017,22.4,19.4,25.6,,,,8.6,,1030.1,
7/8/2017,20.8,19.4,22.2,,,,7.2,,1030.1,
8/8/2017,23.1,20,27.8,,,,8.4,,1030,
9/8/2017,24.8,21.1,29.4,,,,7.4,,1030.2,
10/8/2017,24.5,21.1,29.4,,,223,9.5,,1030.2,
11/8/2017,24,21.7,27.2,,,202,10.8,,1030.1,
12/8/2017,22.8,19.4,25.6,,,,8.7,,1030,
13/8/2017,25.9,22.2,31,,,,7,,,
14/8/2017,24.9,22.2,27.2,,,,8.7,,1030,
15/8/2017,,,,,,,,,,
16/8/2017,26.3,21.7,31.7,,,,5.4,,1030,
17/8/2017,25.3,22.8,27.8,,,,11.7,,1030,
18/8/2017,25,23,27.8,,,,7.8,,1029.9,
19/8/2017,26.9,23.3,31.7,,,,11.4,,1029.8,
20/8/2017,25.9,21.7,30,,,,7,,1030,
21/8/2017,26.1,22.2,30.6,,,,9.9,,1030.2,
22/8/2017,27.3,23.3,32.8,,,233,14,,1029.9,
23/8/2017,25.7,22.8,29.4,,,,7.8,,,
24/8/2017,24.3,20.6,28.3,,,,5.8,,1029.9,
25/8/2017,23.1,19.4,26.7,,,,7.9,,1030.1,
26/8/2017,23.1,19.4,27.2,,,,9.4,,1030.2,
27/8/2017,22.7,19.4,26.7,,,57,12.1,,1030.3,
28/8/2017,21.6,19.4,24.4,,,58,14.2,,1029.9,
29/8/2017,19.3,17.8,21.1,,,43,21.3,,1030.2,
30/8/2017,21.7,17.2,27.8,,,,12.7,,1030,
31/8/2017,23.2,18.9,28.9,,,,9,,1029.9,
1/9/2017,19.1,14.4,23.3,,,,8.8,,1030.1,
2/9/2017,17.9,15.6,20.6,,,53,16.9,,1030.2,
3/9/2017,18.7,15.6,22.8,,,344,16.8,,1029.9,
4/9/2017,22.1,17.8,27.8,,,249,14.7,,1029.9,
5/9/2017,24.5,21.1,30.6,,,,11.8,,1029.8,
6/9/2017,20.3,17.8,22.2,,,,9.1,,1029.9,
7/9/2017,19.5,16.7,23.9,,,265,17.4,,1029.9,
8/9/2017,19.4,15.6,23.3,,,,12.4,,,
9/9/2017,18.4,15,21.7,,,,8.2,,1030.3,
10/9/2017,19.6,15.6,24.4,,,,9.1,,1028.2,
11/9/2017,20.7,15.6,26.7,,,,6.4,,1028.8,
12/9/2017,22.2,18.3,27.2,,,,3.7,,1030,
13/9/2017,21.9,18,27.8,,,,8.7,,1029.9,
14/9/2017,23.6,20.6,27.8,,,,7.4,,1029.9,
15/9/2017,23.9,20,27.8,,,,6.4,,1030,
16/9/2017,23.5,21.7,27.8,,,,7.1,,1030.1,
17/9/2017,22.9,20.6,27.8,,,,7.6,,1030.1,
18/9/2017,21.8,20.6,23.3,,,46,16.1,,1030.1,
19/9/2017,22.7,21.7,25,,,37,23.3,,1030,
20/9/2017,24.2,22.2,26.7,,,,8.5,,1029.9,
21/9/2017,24.7,22.2,28.9,,,,9,,1030,
22/9/2017,24.4,20,29.4,,,,11.3,,1030,
23/9/2017,26.2,21.1,32.2,,,,5.9,,1030,
24/9/2017,26.7,22.8,34.4,,,,3.2,,,
25/9/2017,25.5,22.2,30.6,,,,6.4,,1030,
26/9/2017,23.6,21.1,28.3,,,,9.1,,1030,
27/9/2017,25.7,22.2,31.1,,,,11.2,,1029.9,
28/9/2017,23.6,17.8,27.2,,,,7.2,,1029.8,
29/9/2017,18,14.4,21.7,,,,8.7,,1030,
30/9/2017,17.2,14.4,20.6,,,,9.2,,1029.7,
1/10/2017,17.4,13.9,21.7,,,,11.4,,1028.5,
2/10/2017,18.9,15,23.9,,,,9.7,,1029.2,
3/10/2017,18.6,16.1,22.2,,,,9.8,,1031.3,
4/10/2017,19.4,15,25.6,,,248,14.7,,1030.9,
5/10/2017,22.5,18.3,27.8,,,254,16.1,,1030.1,
6/10/2017,23,20.6,28.9,,,,7.6,,1030.1,
7/10/2017,23.1,20.6,27.8,,,,8.8,,1030.1,
8/10/2017,23.5,22.2,25,,,243,11.9,,1030,
9/10/2017,23.3,22.2,24.4,,,,9.3,,1029.9,
10/10/2017,24.2,20.6,28.9,,,,6.3,,1030,
11/10/2017,21.6,18.9,25,,,,14.5,,1030.1,
12/10/2017,,,,,,,,,,
13/10/2017,16.5,12.8,21.1,,,45,16.9,,,
14/10/2017,19.8,17.8,22.2,,,,10.6,,,
15/10/2017,20.6,18.9,22.8,,,237,13.5,,,
16/10/2017,16.1,11.1,20.6,,,,7.8,,,
17/10/2017,12.4,8.3,17.8,,,,10.3,,,
18/10/2017,16.3,11.1,23.9,,,,11.9,,,
19/10/2017,17.9,13.9,23.3,,,252,13.8,,,
20/10/2017,19.5,15.6,25.6,,,,8.6,,,
21/10/2017,20.1,16.7,26.7,,,,5.6,,,
22/10/2017,19.1,15.6,25.6,,,,6.5,,,
23/10/2017,20,17.2,23,,,,10.6,,,
24/10/2017,20.8,20,22.8,,,174,17,,,
25/10/2017,17.7,16.1,20,,,,7.6,,,
26/10/2017,14,12.2,16.1,,,,7.5,,,
27/10/2017,13.7,10,18.9,,,,11,,,
28/10/2017,17.3,13.9,21.1,,,217,12.7,,,
29/10/2017,17.8,16.7,19.4,,,,15.5,,,
30/10/2017,13.4,9.4,16.1,,,,21,,,
31/10/2017,12.3,10,15.6,,,,17.9,,,
1/11/2017,12.4,8.9,16.1,,,,10.7,,,
2/11/2017,18.9,16.1,23.9,,,,6.4,,,
3/11/2017,18.7,13.3,23.3,,,,9.4,,,
4/11/2017,12.4,10,15.6,,,,14.1,,,
5/11/2017,14.5,12.2,16.7,,,52,14.5,,,
6/11/2017,16.2,10,18.9,,,,10.5,,,
7/11/2017,8.8,6.1,11.1,,,,13.8,,,
8/11/2017,8.7,6.1,11.1,,,,15.2,,,
9/11/2017,10.8,7.8,13.9,,,,12.3,,,
10/11/2017,5,-1.7,12.2,,,,11.4,,,
11/11/2017,1.9,-2.8,6.7,,,,8.7,,,
12/11/2017,6,2.8,10.6,,,,7.5,,,
13/11/2017,8.2,5.6,10,,,,11.9,,,
14/11/2017,7.1,4.4,10.6,,,,11.8,,,
15/11/2017,8.7,5.6,12.8,,,,12.4,,,
16/11/2017,11.3,7.8,15,,,,13.4,,,
17/11/2017,7.7,5,12.2,,,,8,,,
18/11/2017,8.1,4.4,12.8,,,,10.4,,,
19/11/2017,11.4,6.1,14.4,,,,14.1,,,
20/11/2017,6.6,3.9,10,,,,20.1,,,
21/11/2017,10.3,5.6,16.1,,,250,15.3,,,
22/11/2017,10.1,3.9,12.8,,,,6.9,,,
23/11/2017,4.3,1.1,8.3,,,,10,,,
24/11/2017,6.6,2.8,12.2,,,,10,,,
25/11/2017,10,5.6,15.6,,,247,11.6,,,
26/11/2017,,,,,,,,,,
27/11/2017,8.2,5,13.9,,,,10.7,,,
28/11/2017,8.6,4.4,12.2,,,,13,,,
29/11/2017,12,7.8,19.4,,,,12.8,,,
30/11/2017,8.7,5.6,12.2,,,,12.3,,,
1/12/2017,10,7.8,13.3,,,,7.8,,,
2/12/2017,7.8,6.1,10,,,,8.2,,,
3/12/2017,8.8,7.8,10,,,,7.7,,,
4/12/2017,8.9,6.7,12.2,,,,7.6,,,
5/12/2017,13.2,10.6,15.6,,,,10.9,,,
6/12/2017,8.2,5.6,13.9,,,,18.6,,,
7/12/2017,5.9,3.3,8.3,,,263,20.1,,,
8/12/2017,3.5,2.2,5,,,,13.6,,,
9/12/2017,2.2,0.6,3.3,,,,9.6,,,
10/12/2017,2.3,-1.1,5.6,,,259,18.5,,,
11/12/2017,4,1.7,7.2,,,251,14.9,,,
12/12/2017,6.6,1.1,10,,,,11.2,,,
13/12/2017,-1.5,-4.4,2.8,,,,18,,,
14/12/2017,-0.6,-3.3,2.8,,,,8.9,,,
15/12/2017,-3.4,-4.4,-2.2,,,,10.6,,,
16/12/2017,0.5,-4.4,4.4,,,,17.6,,,
17/12/2017,2.9,1.7,3.9,,,,7.7,,,
18/12/2017,5.5,2.2,8.3,,,335,11.6,,,
19/12/2017,9.8,7.2,13.3,,,267,18.1,,,
20/12/2017,7.3,2.8,10.6,,,,8.7,,,
21/12/2017,3.5,1.1,6.7,,,,8.9,,,
22/12/2017,6,3.3,10,,,,12,,,
23/12/2017,7.3,5,12.2,,,16,14.1,,,
24/12/2017,4.6,3.9,5.6,,,,13.5,,,
25/12/2017,2.3,-1.1,4.4,,,,24.1,,,
26/12/2017,-2,-3.3,0.6,,,,17.2,,,
27/12/2017,-4.4,-6.7,-1.7,,,,9.7,,,
28/12/2017,-7.2,-9.4,-3.9,,,,10.5,,,
29/12/2017,-6.9,-10,-2.8,,,,11.2,,,
30/12/2017,-5.3,-6.7,-3.9,,,,12.2,,,
31/12/2017,-7.7,-10.6,-5.6,,,,8.5,,,
1/1/2018,-8.6,-12.2,-4.4,,,,9.6,,,
2/1/2018,-6,-8.9,-1.7,,,262,19.9,,,
3/1/2018,-4,-7.8,0.6,,,,13,,,
4/1/2018,-2.9,-5.6,0,,,,10.5,,,
5/1/2018,-8.1,-11.1,-4.4,,,,9.1,,,
6/1/2018,-9.8,-12.8,-3.3,,,,13.7,,,
7/1/2018,-9.1,-14.4,-1.1,,,,13.4,,,
8/1/2018,-3.6,-7.8,-0.6,,,248,17.4,,,
9/1/2018,2.6,-1.1,8.3,,,,9.4,,,
10/1/2018,2.5,0,6.1,,,,7.5,,,
11/1/2018,6.6,2.8,10.6,,,,6.4,,,
12/1/2018,13.2,8,15.6,,,,8.9,,,
13/1/2018,3.7,-5.6,13.9,,,,8.7,,,
14/1/2018,-5.2,-8.3,-1.1,,,,13.3,,,
15/1/2018,-3.5,-7.2,0.6,,,42,23.2,,,
16/1/2018,0.1,-3.3,2.8,,,,11.1,,,
17/1/2018,0.7,-3.9,2.8,,,,9.4,,,
18/1/2018,,,,,,,,,,
19/1/2018,,,,,,,,,,
20/1/2018,,,,,,,,,,
21/1/2018,,,,,,,,,,
22/1/2018,,,,,,,,,,
23/1/2018,,,,,,,,,,
24/1/2018,,,,,,,,,,
25/1/2018,,,,,,,,,,
26/1/2018,,,,,,,,,,
27/1/2018,,,,,,,,,,
28/1/2018,,,,,,,,,,
29/1/2018,5.7,3.3,7.8,,,42,23,,,
30/1/2018,0.7,-2.8,2.8,,,,10.8,,,
31/1/2018,-2.2,-6.7,1.7,,,,13.9,,,
1/2/2018,3.5,0,6.1,,,,9.7,,,
2/2/2018,-1.2,-7.2,4.4,,,,8.7,,,
3/2/2018,-3.7,-7.8,0.6,,,250,18.2,,,
4/2/2018,3.1,-1.1,7.8,,,,10.4,,,
5/2/2018,1.6,-2.2,5,,,,10.2,,,
6/2/2018,0.3,-2.8,2.8,,,,8.8,,,
7/2/2018,2.1,-0.6,7.8,,,,19,,,
8/2/2018,-0.2,-2.8,2.8,,,,11.2,,,
9/2/2018,0,-2.2,3.3,,,,11.3,,,
10/2/2018,6.6,3.3,10.6,,,,5.5,,,
11/2/2018,10.6,6.1,16.1,,,,8.5,,,
12/2/2018,8.4,2.2,17.2,,,,8.7,,,
13/2/2018,1.1,-1.1,4.4,,,,11.7,,,
14/2/2018,6,1.7,11.1,,,,9.8,,,
15/2/2018,10.1,6.7,14.4,,,258,9.1,,,
16/2/2018,10.5,3.3,13.9,,,,7.9,,,
17/2/2018,1.8,-1.1,5,,,,11.2,,,
18/2/2018,4.8,1.1,9.4,,,,6.5,,,
19/2/2018,6.5,3.3,8.9,,,,7.3,,,
20/2/2018,13,6.7,20,,,,9,,,
21/2/2018,17.3,10.6,24.4,,,,10.3,,,
22/2/2018,7.5,3.3,13.9,,,40,19.4,,,
23/2/2018,3.9,2.8,5,,,45,14.4,,,
24/2/2018,7.9,5,12.2,,,,9.1,,,
25/2/2018,6,5.6,6.7,,,,17.2,,,
26/2/2018,7.9,6.1,11,,,,8.6,,,
27/2/2018,8.3,4.4,14.4,,,,8.1,,,
28/2/2018,9.8,4.4,16.1,,,254,10.5,,,
1/3/2018,10.8,7.2,14.4,,,,11.1,,,
2/3/2018,3.8,1.7,7.2,54.5,,,13.6,,,
3/3/2018,5.8,3.3,10,,,,8.7,,,
4/3/2018,5.2,1.7,7.8,,,,10.7,,,
5/3/2018,3.8,1.1,7.2,,,,8.7,,,
6/3/2018,4.8,1.7,8.3,,,,10.6,,,
7/3/2018,2.1,1.1,3.9,,,,19.1,,,
8/3/2018,3,1,5,,,,11.9,,,
9/3/2018,2.6,-0.6,6.7,,,265,21.7,,,
10/3/2018,2.9,0,5,,,,14.4,,,
11/3/2018,4.4,0.6,8.9,,,,9.8,,,
12/3/2018,4.1,1.7,6.1,,,42,19.8,,,
13/3/2018,3,1.1,6.1,,,,9.9,,,
14/3/2018,2.2,0,5,,,266,24.9,,,
15/3/2018,4.1,0.6,9.4,,,,18.6,,,
16/3/2018,3,1,5.6,,,,10.1,,,
17/3/2018,3.7,-1.7,9.4,,,,10.4,,,
18/3/2018,4,-0.6,8.3,,,,7.9,,,
19/3/2018,5.2,2.2,9.4,,,,9.7,,,
20/3/2018,2.4,0.6,3.9,,,45,21.4,,,
21/3/2018,1.9,0.6,4.4,,,,23.6,,,
22/3/2018,5.3,1,11.7,,,,6.3,,,
23/3/2018,5.9,2.2,10.6,,,,7.1,,,
24/3/2018,6.7,2.2,11.7,,,,8.5,,,
25/3/2018,4.6,2.2,7.2,,,,17.5,,,
26/3/2018,5,2.2,10,,,69,17.1,,,
27/3/2018,4.2,2.2,6.7,,,90,11.4,,,
28/3/2018,6.2,3.3,9.4,,,,8,,,
29/3/2018,8.9,8.3,10,,,,6.9,,,
30/3/2018,10.8,7.8,15,,,,5.7,,,
31/3/2018,8,4.4,12.8,,,,12.7,,,
1/4/2018,10.2,6.7,15,,,,9.5,,,
2/4/2018,4.2,1.1,7.2,,,,15.8,,,
3/4/2018,4.9,3.9,6,,,,11.1,,,
4/4/2018,8.8,5.6,13.3,,,,13.5,,,
5/4/2018,4.9,1.7,7.8,,,,13.9,,,
6/4/2018,8.1,3.3,15.6,,,,12.6,,,
7/4/2018,7.4,5,11.7,,,,9.1,,,
8/4/2018,4.6,1.7,8.3,,,,10.1,,,
9/4/2018,4.2,0.6,10,,,,10,,,
10/4/2018,6.4,3.9,11.1,,,,9.1,,,
11/4/2018,,,,,,,,,,
12/4/2018,10.4,6.7,15.6,,,,8.1,,,
13/4/2018,18.9,13.9,26.7,,,272,15.2,,,
14/4/2018,17.8,9.4,23.3,,,3,17.5,,,
15/4/2018,6,4.4,8.9,,,46,29.4,,,
16/4/2018,9.2,4.4,13.9,,,33,28.7,,,
17/4/2018,6.8,5.6,8.3,,,,20.5,,,
18/4/2018,7.8,3.9,12.8,,,263,17.4,,,
19/4/2018,7.3,5,9.4,,,,10.7,,,
20/4/2018,7.1,3.3,11.7,,,,7.2,,,
21/4/2018,10.7,5,17.8,,,,8,,,
22/4/2018,12.3,7.2,18.3,,,,7.2,,,
23/4/2018,12,7.8,16.7,,,,7.1,,,
24/4/2018,12.7,8.9,17.2,,,,11.6,,,
25/4/2018,12.8,11.7,14.4,,,60,14.5,,,
26/4/2018,15.4,11.1,20.6,,,,9.8,,,
27/4/2018,12.4,10.6,15,,,,11.8,,,
28/4/2018,13.4,10,18.3,,,,8.4,,,
29/4/2018,12.1,8.9,16.7,,,,6.8,,,
30/4/2018,9.6,8.3,10.6,,,,11.3,,,
1/5/2018,17.3,8.9,26.7,,,,10.2,,,
2/5/2018,,,,,,,,,,
3/5/2018,,,,,,,,,,
4/5/2018,,,,,,,,,,
5/5/2018,,,,,,,,,,
6/5/2018,,,,,,,,,,
7/5/2018,,,,,,,,,,
8/5/2018,,,,,,,,,,
9/5/2018,,,,,,,,,,
10/5/2018,,,,,,,,,,
11/5/2018,,,,,,,,,,
12/5/2018,14.3,12.2,18.3,,,56,11.9,,,
13/5/2018,12.1,11.7,12.8,,,,11.1,,1030.1,
14/5/2018,14.9,11.1,20.6,,,,6.6,,1030,
15/5/2018,20.1,15,29.4,,,,8.8,,1029.9,
16/5/2018,16.4,13.9,18.3,,,45,15.4,,1030.1,
17/5/2018,16.3,13.3,20.6,,,,8.2,,1030,
18/5/2018,16.6,13.9,18.3,,,,17.8,,1028.8,
19/5/2018,12.8,10.6,14,,,44,17.7,,1029.3,
20/5/2018,21.5,13.9,27.8,,,,11.2,,1030,
21/5/2018,19.8,16.1,24.4,,,,8.5,,1030.2,
22/5/2018,16.6,14.4,18.9,,,,6.6,,1030.1,
23/5/2018,20.6,14.4,28.3,,,,6.5,,1029.9,
24/5/2018,22.9,18.9,27.8,,,,7.6,,1030.1,
25/5/2018,23.7,17.2,29.4,,,260,14.9,,1030,
26/5/2018,25.8,21.7,31.1,,,,8.7,,1029.8,
27/5/2018,18.3,14.4,25,,,,,,1030,
28/5/2018,16.1,13.9,19.4,,,,9.6,,1030.1,
29/5/2018,23,16.7,30,,,,5.7,,1030,
30/5/2018,19.6,15.6,22.8,,,,12.2,,1030.1,
31/5/2018,18.6,17.8,20,,,,9.5,,1030,
1/6/2018,21.6,17.8,26.7,,,,7.4,,,
2/6/2018,25.1,20.6,30.6,,,,,,1029.8,
3/6/2018,17,12.8,21.7,,,,,,1030,
4/6/2018,16.9,11.7,23.9,,,,,,1029.8,
5/6/2018,19.9,16.1,24.4,,,,,,1029.7,
6/6/2018,18,16.1,21.7,,,,,,1029.9,
7/6/2018,18,16.1,21.7,,,,,,1030.1,
8/6/2018,21.8,16.1,27.2,,,,,,1030.2,
9/6/2018,23.5,20.6,28.9,,,,,,,
10/6/2018,20.2,16.7,22.2,,,,,,1030,
11/6/2018,,,,,,,,,,
12/6/2018,18.7,15,22.8,,,,,,,
13/6/2018,20.9,17.8,24.4,,,,,,1029.9,
14/6/2018,24.8,19.4,30.6,,,,,,1029.8,
15/6/2018,21.7,18.3,25,,,,,,1030,
16/6/2018,23.4,17.8,29.4,,,,,,1030,
17/6/2018,25.1,19.4,31.7,,,,,,1030.1,
18/6/2018,26.2,21.7,32.2,,,,,,1030,
19/6/2018,27.4,23.3,32.2,,,,,,,
20/6/2018,24.2,21.7,27.8,,,,,,1029.9,
21/6/2018,24,18.9,30,,,,,,1029.8,
22/6/2018,21.1,19.4,23.9,,,,,,1030,
23/6/2018,18.9,17.8,20,,,,,,1029.9,
24/6/2018,23.6,19.4,28.9,,,,,,1029.8,
25/6/2018,24.3,20.6,29,,,,,,1030,
26/6/2018,21.9,18.9,25,,,,,,1030.2,
27/6/2018,21.1,18.9,23.3,,,,,,1030.1,
28/6/2018,24.1,21.1,28.9,,,,,,1029.8,
29/6/2018,27.8,22.8,33.9,,,,,,1030,
30/6/2018,28.6,23.3,34.4,,,,,,,
1/7/2018,29.7,23.9,35.6,,,,,,,
2/7/2018,,,,,,,,,,
3/7/2018,,,,,,,,,,
4/7/2018,26.7,24.4,30.6,,,,,,1029.8,
5/7/2018,27.4,23.9,31.1,,,,,,1029.3,
6/7/2018,25.5,23.3,27.8,,,,,,1030.1,
7/7/2018,21.6,18.9,25.6,,,,,,1028.2,
8/7/2018,22.9,18.9,28.3,,,,,,1028.2,
9/7/2018,24.8,20,30.6,,,,,,1030.2,
10/7/2018,27.3,21.7,33.3,,,,,,1029.9,
11/7/2018,26.5,23.3,31.1,,,,,,1029.9,
12/7/2018,24.7,21.7,30,,,,,,1030.2,
13/7/2018,24.6,21.1,29.4,,,,,,1030.2,
14/7/2018,26.5,21.1,31.7,,,,,,1030.1,
15/7/2018,24.4,21.1,30,,,,,,,
16/7/2018,27.6,23.9,32.2,,,,,,1030,
17/7/2018,25.7,22,31.7,,,,,,1029.9,
18/7/2018,,,,,,,,,,
19/7/2018,,,,,,,,,,
20/7/2018,,,,,,,,,,
21/7/2018,,,,,,,,,,
22/7/2018,,,,,,,,,,
23/7/2018,,,,,,,,,,
24/7/2018,,,,,,,,,,
25/7/2018,,,,,,,,,,
26/7/2018,,,,,,,,,,
27/7/2018,,,,,,,,,,
28/7/2018,,,,,,,,,,
29/7/2018,,,,,,,,,,
30/7/2018,,,,,,,,,,
31/7/2018,,,,,,,,,,
1/8/2018,,,,,,,,,,
2/8/2018,,,,,,,,,,
3/8/2018,26.3,23.9,29.4,,,,,,,
4/8/2018,26.8,23.9,32.2,,,,,,1030.1,
5/8/2018,29,24.4,33.9,,,,,,1030.1,
6/8/2018,29.4,25.6,33.9,,,,,,1030.1,
7/8/2018,28,25,32.8,,,,,,1030,
8/8/2018,28,24.4,33.3,,,,,,,
9/8/2018,28.5,24.4,32.8,,,,,,1029.8,
10/8/2018,27.5,24.4,32.2,,,,,,1029.9,
11/8/2018,24.1,22.2,26.7,,,,,,,
12/8/2018,25.8,23.3,30.6,,,,,,1030,
13/8/2018,23.8,22.8,26.1,,,,,,1030,
14/8/2018,24,21,29.4,,,,,,1029.9,
15/8/2018,27,21.7,32.8,,,,,,1029.9,
16/8/2018,28.7,24.4,33.3,,,,,,1030,
17/8/2018,28.1,25,32.2,,,,,,,
18/8/2018,25.9,23.3,31.1,,,,,,1029.9,
19/8/2018,22.6,21.1,23.3,,,,,,1030,
20/8/2018,22.5,21.1,23.9,,,,,,1030.1,
21/8/2018,23.2,20.6,26.1,,,,,,1030.1,
22/8/2018,25.6,22.8,30.6,,,,,,1029.7,
23/8/2018,24.1,20.6,27.8,,,,,,1030,
24/8/2018,24.8,20.6,30,,,,,,1030.2,
25/8/2018,24.2,21.1,27.8,,,,,,1029.8,
26/8/2018,25.3,21.1,30,,,,,,1030.1,
27/8/2018,27.7,23,32.2,,,,,,1030.1,
28/8/2018,30.1,25.6,35.6,,,,,,1030,
29/8/2018,30.6,26.7,35,,,,,,1030,
30/8/2018,29.7,26.7,33.3,,,,,,1030,
31/8/2018,24.3,22.8,27.2,,,,,,1030.3,
1/9/2018,23.3,21.7,26.1,,,,,,1029.3,
2/9/2018,24.8,21.7,28.9,,,,,,1030.3,
3/9/2018,28,24.4,32.2,,,,,,1030.3,
4/9/2018,29.7,26.1,34.4,,,,,,1030.2,
5/9/2018,28.2,25.6,32.8,,,,,,1030.2,
6/9/2018,28.4,25.6,34.4,,,,,,1030.1,
7/9/2018,24.4,22.2,25.6,,,,,,1030.1,
8/9/2018,21.3,18.9,22.8,,,,,,1030.1,
9/9/2018,17,16.1,18.9,,,,,,1030.2,
10/9/2018,17,14,18.9,,,,,,1030.2,
11/9/2018,21.4,18.3,25.6,,,,,,,
12/9/2018,23.7,22.8,25.6,,,,,,,
13/9/2018,,,,,,,,,,
14/9/2018,22.7,21.1,25,,,52,14.9,,1030.2,
15/9/2018,,,,,,,,,,
16/9/2018,,,,,,,,,,
17/9/2018,,,,,,,,,,
18/9/2018,,,,,,,,,,
19/9/2018,,,,,,,,,,
20/9/2018,,,,,,,,,,
21/9/2018,21.7,20.6,23.3,,,190,14.5,,1030.2,
22/9/2018,22.3,19.4,23.9,,,,10.9,,1030.1,
23/9/2018,18.8,17.8,20,,,46,13.9,,1030.2,
24/9/2018,18.7,16.7,21.7,,,44,21.5,,1030.5,
25/9/2018,19.7,16.1,23.3,,,,16.7,,1029.8,
26/9/2018,24.7,22.2,30,,,,8.1,,1030,
27/9/2018,21,18.3,25,,,,12.8,,1030.1,
28/9/2018,17.4,15.6,20,,,,13.5,,1030,
29/9/2018,19.6,15.6,25,,,,8.5,,1030.2,
30/9/2018,19.4,15.6,22.8,,,,11.5,,1028.8,
1/10/2018,21.4,18.3,25.6,,,,8.6,,1029.4,
2/10/2018,22.8,19.4,25.6,,,228,9.7,,1030.1,
3/10/2018,21.4,18.3,26.1,,,,9.3,,1030,
4/10/2018,21.6,17.8,25.6,,,,7,,1024.8,
5/10/2018,20.2,17.8,22.8,,,,12.4,,1019.8,
6/10/2018,19.2,18.3,20,,,,10.1,,1022.7,
7/10/2018,23.2,20.6,28.9,,,,8.6,,1022.4,
8/10/2018,20.2,18.9,23.3,,,57,14,,1028.7,
9/10/2018,22.2,19.4,25.6,,,,5.5,,1026.7,
10/10/2018,23.3,21.1,28.3,,,,8.1,,1019,
