date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
9/12/2019,28.4,21.6,32,0.4,,,8.1,,1012.9,
10/12/2019,28.6,22.4,32.4,0,,,8.2,,1011.7,
11/12/2019,27.9,21.8,32,0,,,7.4,,1010.7,
12/12/2019,27,21.4,30.4,0,,,6.6,,1010.6,
13/12/2019,25.9,19.5,30,1.4,,21,10.6,,1012.5,
14/12/2019,25.6,18,30.4,0,,11,10.6,,1014.4,
15/12/2019,26.2,18,30.8,0,,354,7.8,,1013,
16/12/2019,26.4,19.8,31,0,,,7.1,,1012.6,
17/12/2019,27.3,21.2,33,0,,50,9.5,,1013.4,
18/12/2019,27.8,22,33,0,,39,9.9,,1014.2,
19/12/2019,27.6,21.4,33.4,0,,39,9.2,,1013,
20/12/2019,27.5,20,32,10.4,,,7,,1011.9,
21/12/2019,27.5,21.1,31,0.4,,36,8.2,,1011.6,
22/12/2019,28.7,22.2,32,0,,62,8.9,,1011.2,
23/12/2019,28.5,22.2,33.6,0,,,7,,1011,
24/12/2019,28.2,22.3,31.4,,,,6.4,,1012.1,
25/12/2019,28,24.2,31,0,,,7.7,,1012.4,
26/12/2019,26.5,22.6,30.4,0.4,,3,8.4,,1012.3,
27/12/2019,26.3,18,32,0,,19,7.7,,1011.2,
28/12/2019,27.1,20.4,32.2,0,,39,10.3,,1011.1,
29/12/2019,26.7,22.3,31.8,0,,28,8.9,,1011.6,
30/12/2019,25.3,20.2,29.8,0,,320,8.4,,1011.7,
31/12/2019,23.5,16.4,28,0,,,8.3,,1013,
1/1/2020,23.3,15,28.6,0.2,,20,7.8,,1013.5,
2/1/2020,23.9,17.2,28,0,,342,7.7,,1015.6,
3/1/2020,23.3,16.6,26.8,0,,357,10.1,,1015.2,
4/1/2020,22.6,15.5,26.2,0,,354,9.3,,1013.7,
5/1/2020,25.6,17.5,31,1.2,,60,11,,1012.6,
6/1/2020,27.1,20.5,34,0.8,,42,10.9,,1013.4,
7/1/2020,27.1,19.6,31.6,0,,297,7.4,,1012.8,
8/1/2020,26,22.4,29.6,0,,338,7.7,,1012.8,
9/1/2020,24.1,16.4,28,0,,3,10.8,,1013.4,
10/1/2020,26.3,18.2,32,5.4,,57,9.2,,1012.7,
11/1/2020,27.5,21.5,34,7.4,,75,8.8,,1013.3,
12/1/2020,27.3,20,32,0,,323,8.2,,1013.2,
13/1/2020,25.9,21.5,29.4,0,,346,9.5,,1012.3,
14/1/2020,24.6,21.4,28.2,4.6,,1,10.7,,1012.2,
15/1/2020,23.2,16.9,27,0,,317,8.7,,1013.1,
16/1/2020,20.9,16,24.4,0,,15,10.5,,1014.4,
17/1/2020,20.7,11.4,25,0,,352,11.1,,1014.6,
18/1/2020,23.9,13.4,30,0,,9,8.8,,1013.1,
19/1/2020,25.7,15.8,32,0,,353,7.2,,1013.1,
20/1/2020,26.6,17.6,33,0,,16,6.9,,1013,
21/1/2020,26.1,19,30,0,,336,7.5,,1014,
22/1/2020,27.3,18.3,32.6,25.6,,9,6.3,,1014.8,
23/1/2020,28.2,19.4,34,3.6,,22,9.3,,1013.8,
24/1/2020,28.5,19.8,33.4,0.6,,19,8.9,,1013.3,
25/1/2020,27.9,19.6,33,0,,0,6.6,,1013.1,
26/1/2020,27.2,20.8,31,,,301,7.1,,1011.8,
27/1/2020,25.3,20,30,0.6,,303,9.4,,1011.8,
28/1/2020,24.8,19.2,29.6,0,,269,10.5,,1012.7,
29/1/2020,22.5,18.2,26.2,0,,349,11.3,,1015.4,
30/1/2020,23.1,13.6,28.8,0,,10,8.8,,1014.7,
31/1/2020,23.6,15,28.2,,,329,8.2,,1012.4,
1/2/2020,24.8,15.4,28.8,39,,351,6.4,,1012,
2/2/2020,25.9,17.7,30,0,,230,9.2,,1013.4,
3/2/2020,24.7,18.8,28.4,0,,324,7.3,,1014.3,
4/2/2020,24.9,18.5,29,0,,351,10,,1013.2,
5/2/2020,25.2,15.3,30,,,346,7.7,,1012.9,
6/2/2020,24.7,18.4,29,,,346,11.6,,1012.9,
7/2/2020,23.4,14.2,27,12,,341,9,,1014.4,
8/2/2020,25.3,16.6,29,0,,12,11.2,,1014,
9/2/2020,27,19.6,32.6,0,,37,13.1,,1013.8,
10/2/2020,28.5,21.2,33,0,,39,11.6,,1012.7,
11/2/2020,28.9,22.4,33.8,0,,43,8.7,,1013.1,
12/2/2020,29.2,22.4,32.6,0,,13,9.4,,1014.8,
13/2/2020,29.4,21.7,34,0.2,,70,9.1,,1014.7,
14/2/2020,29.3,21.6,34,0.01,,8,10.1,,1012.8,
15/2/2020,27.8,19.6,33,0.63,,4,9.5,,1012.3,
16/2/2020,27.5,19.2,33,0.67,,329,9.1,,1012.9,
17/2/2020,29.8,19.8,36,0.83,,2,6.7,,1013.2,
18/2/2020,30.5,22.4,35.4,2.36,,106,8.8,,1012.8,
19/2/2020,29.2,20.8,34.6,9.09,,346,8.4,,1012,
20/2/2020,28.5,20.4,33.8,4.21,,337,8,,1011.6,
21/2/2020,27.7,20.6,33.4,,,337,9.6,,1013.9,
22/2/2020,28.6,19.1,33.4,,,343,8.8,,1014.6,
23/2/2020,28.7,19.6,34,0.16,,333,7.9,,1013.3,
24/2/2020,28,19.4,32.2,0.04,,331,7.9,,1011.2,
25/2/2020,29.8,18,36,0.24,,22,9.1,,1010.4,
26/2/2020,29.6,22,36.4,1.22,,32,11.5,,1011.1,
27/2/2020,29.5,20.4,36,3.27,,37,9.6,,1011.2,
28/2/2020,28.5,18,35,0.67,,340,8.1,,1009.9,
29/2/2020,27.7,19.5,32.4,0.55,,306,8.7,,1009.7,
1/3/2020,27.7,20.2,31,0.91,,335,9.5,,1010.6,
2/3/2020,26.6,17,30.4,0.16,,313,8.1,,1011.5,
3/3/2020,26.7,21.4,30.2,0.24,,297,9.6,,1012.1,
4/3/2020,25.9,19.5,29.2,0.35,,304,11.4,,1012,
5/3/2020,26.4,20.5,29.4,0.01,,319,11.2,,1010.6,
6/3/2020,26.7,22.5,30.8,1.06,,257,12,,1010.6,
7/3/2020,25.8,22.2,29,0,,333,11.3,,1012.6,
8/3/2020,25.7,17.6,29,0.79,,336,10.4,,1012.5,
9/3/2020,25.9,19.2,29.4,0,,324,9.5,,1011.4,
10/3/2020,26.5,21.2,29.4,0.02,,306,9,,1011.1,
11/3/2020,25.9,21.3,29,0.2,,296,10.6,,1012,
12/3/2020,25.2,19.6,28.2,0.01,,333,9.8,,1013.7,
13/3/2020,25.1,17.4,29,0.08,,349,10.6,,1014,
14/3/2020,25.8,16.6,33,0,,355,11,,1011.9,
15/3/2020,29.3,17.4,36,,,341,7,,1010.2,
16/3/2020,30.5,20.6,37,0,,7,7.2,,1010.9,
17/3/2020,30.1,20.2,36.4,0.71,,340,7.4,,1011.6,
18/3/2020,29.7,21,34,0.04,,312,7.6,,1012,
19/3/2020,28.4,21,33,2.87,,316,8.4,,1012,
20/3/2020,27.2,22.5,31.6,1.1,,279,9.7,,1012,
21/3/2020,26.9,20.2,30.4,0.67,,317,9.4,,1012.2,
22/3/2020,28.3,20.7,31.4,0.12,,336,10.1,,1011.6,
23/3/2020,29.8,23.2,34,2.17,,322,10.1,,1010.2,
24/3/2020,30.1,23.4,33.2,3.54,,324,6.3,,1008.3,
25/3/2020,29.5,26,32.2,0.35,,294,8.5,,1008.2,
26/3/2020,29.6,25,34,9.96,,310,8.1,,1009.3,
27/3/2020,29.4,25.1,35.2,1.22,,327,10.8,,1011.3,
28/3/2020,30.1,23.2,34.4,9.25,,337,8.7,,1010.9,
29/3/2020,30.4,23.2,35,2.76,,326,9.5,,1009.3,
30/3/2020,29.3,23.6,33.2,1.5,,324,8.8,,1009.8,
31/3/2020,28.8,23.2,33,0.94,,320,9.8,,1010.8,
1/4/2020,29.2,22.1,33.2,2.28,,324,7.8,,1010.3,
2/4/2020,30.1,24,34.4,0.75,,317,9.4,,1008.5,
3/4/2020,30.1,24,34,0.24,,313,11.2,,1009.1,
4/4/2020,29.6,23.2,34.6,0.87,,302,9,,1009.6,
5/4/2020,29.3,22.6,33,0.16,,299,7.6,,1010.5,
6/4/2020,28.9,25.8,34.2,0.16,,242,11.1,,1011.6,
7/4/2020,28.3,23.2,31.4,0.55,,293,8.1,,1010.6,
8/4/2020,28.2,22.6,31.8,0.24,,289,9.3,,1011.7,
9/4/2020,28.7,22.6,32.2,0.16,,331,8.5,,1011,
10/4/2020,29.6,24,33.8,0.12,,302,9.9,,1010.4,
11/4/2020,30.6,25,34.4,0.2,,295,9.8,,1011,
12/4/2020,30.1,25,35.6,0.24,,264,9,,1010.4,
13/4/2020,30,25.2,33.8,0.24,,267,9.3,,1009.3,
14/4/2020,31.1,25.6,34.8,0.75,,291,9.8,,1008.9,
15/4/2020,30.7,25.4,34,0.16,,294,7.9,,1009.9,
16/4/2020,30.3,27.4,33.8,0,,223,9.8,,1009.4,
17/4/2020,30.2,26.2,33.4,0.02,,272,7.7,,1008.8,
18/4/2020,30.7,25.8,34,0.12,,272,9.8,,1009.4,
19/4/2020,31.6,27,35,0.02,,265,10,,1008.9,
20/4/2020,33.1,26.4,37.2,0.01,,332,8.9,,1008.1,
21/4/2020,30.6,25.2,34.2,0,,313,7.5,,1009.1,
22/4/2020,30.6,25.6,33.4,0.39,,298,9,,1008.6,
23/4/2020,30.6,26.2,33.8,0.59,,307,8.6,,1008.8,
24/4/2020,30.8,26.2,34.4,0.43,,306,9.4,,1007.8,
25/4/2020,30.4,25.7,33.8,0.98,,295,9.6,,1008.8,
26/4/2020,30.1,24.4,33,1.22,,316,8.7,,1009.2,
27/4/2020,30.2,25.8,33.6,0.08,,277,12.2,,1010.4,
28/4/2020,30.9,25.2,34,0.63,,321,9.5,,1008.7,
29/4/2020,31.1,26.4,34,1.69,,274,10.4,,1008.4,
30/4/2020,30.8,27.6,34.2,0.83,,262,10.8,,1009.7,
1/5/2020,30.7,27.8,33.6,2.05,,276,11.8,,1009.7,
2/5/2020,30.6,26.3,33.8,0.47,,309,9.3,,1008.5,
3/5/2020,30.8,27,34,0,,310,10.3,,1008.1,
4/5/2020,30.6,26.2,33.8,,,313,11.5,,1009.1,
5/5/2020,30.9,27,33.8,,,295,11.5,,1008.3,
6/5/2020,31.2,26.8,34.2,0.08,,295,8.4,,1007.4,
7/5/2020,30.6,25.6,33.8,0.08,,308,8.9,,1008,
8/5/2020,30.6,25.7,33.8,0.2,,295,9.8,,1008.4,
9/5/2020,30.7,26.1,34,0,,304,9.9,,1008.3,
10/5/2020,30.9,26.4,33.6,0.03,,321,11.1,,1007.8,
11/5/2020,31.2,26.5,34.6,1.93,,328,8.7,,1008.4,
12/5/2020,30.7,25.8,34,4.25,,323,8,,1007.6,
13/5/2020,30.8,26.8,33.8,0.24,,303,10.5,,1007.1,
14/5/2020,31.4,27,34,0.39,,297,10.8,,1006.5,
15/5/2020,31.7,28.2,34,2.13,,312,12.6,,1006.4,
16/5/2020,31.2,28.5,33.4,1.69,,292,12.2,,1006.4,
17/5/2020,31.2,28,33.9,0.24,,307,11,,1005.8,
18/5/2020,30.9,27.8,33.2,0.12,,302,15.1,,1005.1,
19/5/2020,30.6,27.8,33,3.11,,290,12.2,,1004.8,
20/5/2020,30.7,27.2,33.6,0.71,,268,12.4,,1004.9,
21/5/2020,30.8,26.2,34,0.35,,268,11.5,,1006.1,
22/5/2020,31.2,28,34.4,0.39,,276,12.2,,1007.3,
23/5/2020,31.1,26.4,34.8,0.83,,313,10.1,,1006.8,
24/5/2020,31,29,33.6,1.54,,289,13.6,,1007.7,
25/5/2020,31,28.4,33.2,0.16,,294,11.6,,1008,
26/5/2020,31.3,29,33.6,0.12,,274,12.7,,1008.1,
27/5/2020,31.2,28.6,34,0.08,,263,14.3,,1007.6,
28/5/2020,31.4,28.4,34.4,0.12,,255,13.7,,1006.9,
29/5/2020,31.7,29,34.6,0,,254,13.8,,1006.8,
30/5/2020,32.3,29.2,35,0.04,,282,14.2,,1007.2,
31/5/2020,32.4,29.5,35.6,2.8,,303,12.5,,1007.3,
1/6/2020,30.3,26.8,32.4,0.28,,257,9.1,,1007.8,
2/6/2020,29.4,26.4,32.4,2.32,,26,8.2,,1004.9,
3/6/2020,27.6,25,28.2,0.12,,10,17.7,,998.6,
4/6/2020,26,23,30,0.02,,138,9.9,,1005,
5/6/2020,29,22.2,34,0,,151,12.1,,1005.8,
6/6/2020,28.9,23,33.2,0.39,,178,15.1,,1005.5,
7/6/2020,29.2,28,34.4,0.12,,179,12.8,,1005.4,
8/6/2020,28.4,22.3,31.2,1.54,,203,12.3,,1006.1,
9/6/2020,29.4,27,32.4,,,194,10.5,,1005.9,
10/6/2020,30.1,26.8,32.8,1.06,,217,12.2,,1005.1,
11/6/2020,29.5,26,32.4,0,,213,10.3,,1002.8,
12/6/2020,29.2,26.8,32.4,0,,167,9.6,,1000.8,
13/6/2020,28.8,26.4,31.8,5.8,,197,10.9,,1000.6,
14/6/2020,29.8,25.5,32,0.6,,172,11,,1002.1,
15/6/2020,29.3,27,33,12.6,,167,8.6,,1001.7,
16/6/2020,28.8,26.4,31,1.6,,181,10.7,,1001,
17/6/2020,28.9,27,32.4,0,,166,13.9,,1001.3,
18/6/2020,27.6,26,32.2,9.2,,149,10.1,,1003.1,
19/6/2020,29.7,24.4,33,2,,181,12.5,,1005,
20/6/2020,30.3,27.2,33,2.8,,209,10.9,,1005.7,
21/6/2020,29.5,27.4,32.6,0,,199,12.4,,1004.6,
22/6/2020,29.3,25.6,32.6,0,,196,10.5,,1003.1,
23/6/2020,29.2,26,32.6,0,,169,15.2,,1003.8,
24/6/2020,30.1,26.8,33,0,,185,12.7,,1004.7,
25/6/2020,30.2,26.9,33.4,0.8,,190,10.7,,1003.8,
26/6/2020,29.9,26,32.6,1.4,,284,7.2,,1003.7,
27/6/2020,30.3,26.8,33,0,,243,9.3,,1003.9,
28/6/2020,29.7,26.2,32,4.2,,188,9.8,,1004.1,
29/6/2020,28.9,27,32,0,,214,10.6,,1003.1,
30/6/2020,28.8,25.6,32.4,9.8,,181,10.7,,1001.8,
1/7/2020,28.7,26,32.2,1,,179,12.4,,1003,
2/7/2020,28.9,25.4,31.6,2.6,,178,11.4,,1002.7,
3/7/2020,27.1,26,29,0,,215,9.1,,1002,
4/7/2020,26.6,25.6,27.2,16.4,,226,13,,1000.3,
5/7/2020,28.1,24.8,29.2,8.8,,229,16.2,,1000.2,
6/7/2020,28.9,25,31,0.4,,206,19.9,,998.5,
7/7/2020,28.5,25,31,0.2,,215,12.9,,999.9,
8/7/2020,28.9,25.8,31.4,0,,223,12.6,,1003.1,
9/7/2020,29.1,26.2,31.8,0,,207,12.7,,1003.5,
10/7/2020,29.7,26.4,32,0,,220,13.6,,1003.8,
11/7/2020,29.1,26.8,32.2,1.8,,215,12.2,,1003.9,
12/7/2020,26.6,25,28.8,0.4,,162,8.9,,1004.6,
13/7/2020,27.2,23.8,29.8,0,,169,9.9,,1003.5,
14/7/2020,26.7,25,28.4,0,,196,8.6,,1003.3,
15/7/2020,26.3,24.4,27.2,0,,281,6.6,,1002,
16/7/2020,26.3,24.4,27,0,,183,10.1,,998.9,
17/7/2020,26.7,24.6,29.6,2,,161,11,,998.5,
18/7/2020,28.5,25,32,0,,168,10.9,,1002.2,
19/7/2020,29.4,25.8,32.4,0,,246,11.1,,1005.1,
20/7/2020,29.6,26.5,32.6,0,,240,9.5,,1003.6,
21/7/2020,29.4,26.4,33,0,,199,10.1,,1004.1,
22/7/2020,29.4,26.2,32.2,5.4,,221,9.3,,1005.6,
23/7/2020,28.7,25.4,31,0.8,,258,8.5,,1004.8,
24/7/2020,27.8,24.8,29,0,,72,5.6,,1005.6,
25/7/2020,28.7,25.4,32,0.4,,165,9.7,,1005.8,
26/7/2020,28.2,25.2,32,0.2,,149,9.9,,1006.7,
27/7/2020,26.9,25,29,0,,210,9,,1007.6,
28/7/2020,26.5,25,28,0,,97,9.5,,1006.4,
29/7/2020,27.8,24.6,30.6,0,,44,6.8,,1004,
30/7/2020,27.3,25,30,0,,317,7.3,,1003.8,
31/7/2020,28.5,25.4,32,2.4,,231,7.7,,1003.5,
1/8/2020,28.8,25.6,32,2.2,,159,11,,1003,
2/8/2020,29,26.2,33.2,6.6,,171,13.5,,1001.9,
3/8/2020,27.9,26,31.6,0.2,,199,13.9,,999.8,
4/8/2020,27.4,24.8,29,0,,241,18.6,,996.2,
5/8/2020,26.2,24,29,0,,250,18.1,,993.5,
6/8/2020,26.4,23,28,0,,245,19.7,,995.2,
7/8/2020,27.9,24.2,30,0,,225,15.4,,1000.9,
8/8/2020,28.2,25.4,30.2,0,,238,12.8,,1003.9,
9/8/2020,29,25,31,3,,250,14.3,,1003.4,
10/8/2020,28.6,27,30.2,0.2,,250,14.1,,1003,
11/8/2020,28.1,26,29.4,0,,245,13.7,,1004.9,
12/8/2020,27.3,25.4,28.8,0,,244,16.1,,1006,
13/8/2020,27.8,26,30,0.2,,244,16.8,,1004.1,
14/8/2020,26.8,24.8,28,0,,228,16.3,,1002.2,
15/8/2020,27.8,24.6,29.4,1.6,,232,15.1,,1001.7,
16/8/2020,28.1,25.8,29.4,1,,247,17,,1002.8,
17/8/2020,27.3,25.4,29,0,,255,14.7,,1002.5,
18/8/2020,27.7,24.6,30,20.4,,237,13.2,,1004,
19/8/2020,27.9,25,30,0,,238,13.7,,1003.6,
20/8/2020,27.4,23.2,28,0,,239,12.1,,1002.5,
21/8/2020,26.6,24.8,28,0.4,,236,13.4,,1003.8,
22/8/2020,27.7,24.8,29,0.4,,228,16.3,,1004.6,
23/8/2020,28.2,26,30,0,,226,14.8,,1005.1,
24/8/2020,28.1,25,30.8,0,,224,15.9,,1005.9,
25/8/2020,28,24.4,31,0,,226,13.5,,1008.2,
26/8/2020,28.4,25.7,31,0,,232,12.1,,1008.6,
27/8/2020,28.2,26.8,30,0,,233,13.3,,1007.3,
28/8/2020,26.3,25,27.4,0,,219,10.6,,1005.7,
29/8/2020,26,24.2,27,0,,229,9.7,,1005,
30/8/2020,26.5,23.8,28,1.4,,251,11.8,,1005.3,
31/8/2020,27.1,24,30,0,,230,12.6,,1007.3,
1/9/2020,27.6,24.2,30.2,0,,270,7.8,,1008.8,
2/9/2020,28.6,24.8,31,0,,338,6.4,,1008.1,
3/9/2020,29,25.4,32,22.6,,344,9,,1007.1,
4/9/2020,29.8,25,33.6,0.6,,344,7.1,,1006.1,
5/9/2020,30.6,25.4,33.2,0,,299,7.7,,1005.4,
6/9/2020,29.8,27.8,32.8,0,,342,7.8,,1004.5,
7/9/2020,28.6,25.4,32,0,,309,9.4,,1006.2,
8/9/2020,30.1,26,33,0,,340,8.6,,1006.6,
9/9/2020,29.9,26.6,33,0,,0,8.4,,1004.9,
10/9/2020,29.7,26.6,32.8,0,,320,9.1,,1003.5,
11/9/2020,28.8,26,33,0,,61,9.3,,1002.3,
12/9/2020,28,25.2,32,3,,140,13.8,,1003.9,
13/9/2020,28.4,25,31,0,,236,12,,1006.4,
14/9/2020,27.2,25.4,31,0,,165,8,,1006.3,
15/9/2020,27.8,24.6,31,0,,297,7.2,,1005.9,
16/9/2020,28,25,30.8,0,,333,5.9,,1006.3,
17/9/2020,27.3,24.8,28.6,32.4,,301,7.1,,1006.8,
18/9/2020,26.9,26,29.6,0,,116,5.6,,1005.9,
19/9/2020,27.8,25,30,0,,333,4.6,,1003.4,
20/9/2020,29.2,25,33,0,,339,7.3,,1001.5,
21/9/2020,27.8,25,31.8,0,,89,6.1,,1000.6,
22/9/2020,26.8,25,28,2,,322,7.1,,1000.8,
23/9/2020,25.8,24.6,28,0,,260,10,,1002.6,
24/9/2020,27.7,23.8,30,0,,118,6.5,,1006.7,
25/9/2020,28.3,25.2,30,0,,247,8.9,,1007.7,
26/9/2020,28.9,25.4,31.6,0,,265,10.8,,1007.3,
27/9/2020,28.8,25,32,3.6,,252,9.1,,1008.5,
28/9/2020,28.6,25,31.8,0.2,,161,8.4,,1008.9,
29/9/2020,28.9,24.9,32.4,0,,354,6.9,,1008.3,
30/9/2020,29.1,24.4,32,1.4,,332,8.8,,1007.4,
1/10/2020,29.3,24.6,32.2,0,,323,8.3,,1008,
2/10/2020,29.3,25.4,31.6,0,,346,7.9,,1007.7,
3/10/2020,28.3,25,32,0,,16,8.4,,1007.9,
4/10/2020,27.8,22.6,29,0,,266,7.7,,1009.5,
5/10/2020,28.6,25,31,0,,315,7.7,,1008.8,
6/10/2020,29.3,24.4,32,0,,345,6.4,,1008.1,
7/10/2020,30.3,25.8,33.2,0,,353,7.3,,1008.6,
8/10/2020,30.3,26.6,32.2,0,,334,6.2,,1007.9,
9/10/2020,31.4,27,35,0,,3,6.8,,1007,
10/10/2020,29.6,26.6,35,0,,64,6.5,,1006.5,
11/10/2020,29.2,25.6,31.4,1.8,,167,6,,1005.5,
12/10/2020,29.4,27,31.8,0,,237,5.5,,1003.3,
13/10/2020,29.3,26.4,32.6,0,,35,6.4,,1002.7,
14/10/2020,28.3,26,33,0,,139,7.4,,1002.8,
15/10/2020,28.1,24.5,31,0,,315,8.6,,1001,
16/10/2020,29.5,24.5,32,9.2,,104,9.4,,1001.2,
17/10/2020,29,25.6,32.8,0,,158,13.5,,1005,
18/10/2020,28.8,25,32,0,,187,10.5,,1007.4,
19/10/2020,28.9,26.2,31.5,0,,292,7,,1007.8,
20/10/2020,29.9,26,32,0,,331,6.8,,1007,
21/10/2020,29.6,26.4,33.3,4.2,,9,7.8,,1007.3,
22/10/2020,28.7,26,33,0.2,,16,7.8,,1006.4,
23/10/2020,29.7,24.2,32.4,3.4,,344,7.5,,1006.4,
24/10/2020,29.3,26.5,32.4,2.8,,247,7.7,,1008.1,
25/10/2020,29.6,25.6,32.6,0,,297,7.1,,1009.9,
26/10/2020,30,24.8,34,0.4,,15,5.8,,1010.9,
27/10/2020,30.3,22.2,35,0,,349,6,,1010,
28/10/2020,29.8,23.2,33.8,0,,0,7.7,,1010.4,
29/10/2020,29.4,23,33,0,,350,8.1,,1010.8,
30/10/2020,29.8,23,35,0,,8,6.9,,1010.8,
31/10/2020,29.4,21,35,0,,1,7.5,,1010.9,
1/11/2020,29.4,21,33.4,0,,344,5.7,,1011.5,
2/11/2020,30.1,23.4,34.6,25.4,,19,7.9,,1012,
3/11/2020,30,23.2,34,0,,346,7,,1011.8,
4/11/2020,30.2,23.6,35,0,,2,5.4,,1011.4,
5/11/2020,29.7,22.2,35,0,,31,7.4,,1012.1,
6/11/2020,29.3,21,34.8,0,,60,9.2,,1013.6,
7/11/2020,29.5,19.7,35,0,,70,8.9,,1013.8,
8/11/2020,29.9,23,35.4,0,,49,7.6,,1013.6,
9/11/2020,29.3,21.2,34.2,0,,55,7.3,,1013.2,
10/11/2020,27.9,19.2,34,0,,84,9.7,,1011.1,
11/11/2020,28.2,19.4,33.4,21.6,,51,9.5,,1011.7,
12/11/2020,28,19.8,33.2,20,,22,8.7,,1012.6,
13/11/2020,29.2,19.6,34.2,15.4,,3,7.4,,1011.7,
14/11/2020,30.1,22.4,35,0.4,,12,8.6,,1010.2,
15/11/2020,29.9,23.5,34,0.2,,6,6.9,,1010.4,
16/11/2020,30.2,23.5,35,0,,7,8.8,,1010.8,
17/11/2020,30.7,23.8,36,0,,4,8.4,,1009.6,
18/11/2020,29.5,24,34.4,2.4,,13,7.1,,1009.5,
19/11/2020,29.3,25.8,32.8,0,,354,8.7,,1009.8,
20/11/2020,28.8,22.5,33,0,,0,7.2,,1011,
21/11/2020,28.3,20.5,33,0.2,,334,8.4,,1011.7,
22/11/2020,28.1,20.8,32.2,1.8,,14,6.7,,1012.3,
23/11/2020,28.4,20,33,1.6,,347,7.6,,1012.7,
24/11/2020,28.3,20.6,32.6,0,,332,6.5,,1011.4,
25/11/2020,28.4,21.6,33,0,,357,5.6,,1010.7,
26/11/2020,28.3,20.8,34.6,0,,10,8.7,,1011,
27/11/2020,28.7,20.2,33.8,0.2,,43,10.2,,1012.8,
28/11/2020,28.6,23.2,31.8,0,,38,9.7,,1013,
29/11/2020,28.8,23,33,0,,7,7.1,,1012.9,
30/11/2020,29.4,22.2,34,0,,4,6.9,,1013,
1/12/2020,29.8,24.4,34,0,,1,7.3,,1012.9,
2/12/2020,28.9,24.4,34,0,,27,7.8,,1011.8,
3/12/2020,28.2,20,34,0,,29,8.2,,1011.4,
4/12/2020,27.7,19,33.2,0,,26,6.4,,1010.5,
5/12/2020,27.8,18.4,35,0,,23,6.7,,1010.9,
6/12/2020,27.9,18.4,35.2,1.4,,60,7.3,,1012.1,
7/12/2020,28.3,17.8,35,0.4,,43,7.3,,1013.3,
8/12/2020,28.4,18.2,36.2,0,,12,6.5,,1013.2,
9/12/2020,29.6,20.8,35.8,0,,26,7.7,,1011.7,
10/12/2020,28.9,24,33,0,,331,7.8,,1011.1,
11/12/2020,26.4,24.4,28.2,6.4,,18,9.2,,1012.1,
12/12/2020,26.7,23.8,29.8,0,,1,8.6,,1011.4,
13/12/2020,25.2,24.4,27.4,1.8,,35,9.4,,1010.9,
14/12/2020,24.6,22,27,0,,26,8.9,,1011.4,
15/12/2020,26.2,20.8,30,0.2,,344,7.8,,1012.4,
16/12/2020,26.5,21,32,0,,344,6.9,,1013.5,
17/12/2020,26.8,21,31,0,,349,6.3,,1013.6,
18/12/2020,27.7,21.2,33,0,,23,8.6,,1013.2,
19/12/2020,27.8,19.6,33,0,,40,8.4,,1013.8,
20/12/2020,26.8,20.2,31.8,0,,25,8.7,,1014.4,
21/12/2020,26.3,18,32.6,0,,61,9.7,,1013.2,
22/12/2020,25.7,16,32,0,,17,5.9,,1012,
23/12/2020,25.7,15.8,32,0,,32,7.1,,1010.9,
24/12/2020,25.9,16.2,33,0,,7,6.9,,1009.9,
25/12/2020,27.7,18.8,34.2,0.2,,32,6.4,,1010.4,
26/12/2020,27.8,19.4,33.8,0,,352,7.3,,1011.9,
27/12/2020,26.7,21.8,31,1.4,,349,6.5,,1012,
28/12/2020,24.1,16,30,0,,350,8.6,,1012,
29/12/2020,24.2,15,29.8,0,,334,5.3,,1011,
30/12/2020,25,16.8,30,1.2,,349,6.6,,1011.1,
31/12/2020,27.1,18.5,33.6,0,,8,8.4,,1010.9,
1/1/2021,27.7,20.6,32.4,0,,345,6.1,,1011.1,
2/1/2021,25.9,23.2,30,0,,317,8.1,,1011.9,
3/1/2021,25.1,19.7,28.2,0.2,,332,7.9,,1010.4,
4/1/2021,25.1,20.4,29,0.2,,306,7.8,,1010.3,
5/1/2021,25.2,20.5,29,0,,328,9.6,,1011.4,
6/1/2021,25.3,19.8,30,0,,325,8.8,,1010.7,
7/1/2021,27,19.8,30.4,0,,335,7.2,,1008.5,
8/1/2021,26.7,23.4,28.8,0,,313,5.9,,1008.4,
9/1/2021,27.3,22.6,31,0,,338,4.7,,1009,
10/1/2021,28.6,22.9,33,0,,337,7.4,,1009.7,
11/1/2021,29.1,23,34,0,,325,6.4,,1010.8,
12/1/2021,29.3,22.5,35,0,,346,6.6,,1011.3,
13/1/2021,28.7,22,34,0,,344,6.7,,1011,
14/1/2021,26.8,20,31,0,,328,8.6,,1010.5,
15/1/2021,25.6,20.8,29,0,,322,9.9,,1010,
16/1/2021,25.6,16.6,30.2,0,,336,5.9,,1009.2,
17/1/2021,25.9,18.2,30.4,0,,323,5.9,,1009.6,
18/1/2021,26.6,20.2,31.2,0,,335,8.6,,1011.1,
19/1/2021,27.5,19,32.8,0,,327,7,,1011.3,
20/1/2021,26.8,19,32.4,0,,335,6.4,,1012.3,
21/1/2021,25.3,18.2,30.8,0,,327,8.7,,1012.2,
22/1/2021,26,17,31,0,,347,7.3,,1011.3,
23/1/2021,26.7,18.8,32.8,0,,329,6.3,,1011.4,
24/1/2021,25.7,17.4,32,0,,316,5.7,,1012.5,
