date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-09-19,37,33,42.2,0,,50,11.8,,1002.1,
2023-09-20,36.1,33.5,41.3,0,,20,12.4,,1004.1,
2023-09-21,35,31.3,41,0,,302,12.1,,1003.7,
2023-09-22,35.3,31.3,42.9,0,,275,10.9,,1003.5,
2023-09-23,37.9,31.8,45.6,0,,78,13.4,,1004,
2023-09-24,37.8,33,44.4,0,,90,14.3,,1005.2,
2023-09-25,36.5,33,41.7,0,,120,11.6,,1004.3,
2023-09-26,37.2,33.1,42.7,0,,72,11.9,,1004.6,
2023-09-27,35.8,32.3,42.3,0,,71,13.1,,1007.1,
2023-09-28,34.9,32,41.2,0,,227,16,,1007.8,
2023-09-29,33.3,29.7,37.3,0,,323,11.5,,1007.4,
2023-09-30,34.3,29.4,39.2,0,,21,12.8,,1007.4,
2023-10-01,33.7,30.5,36.5,0,,287,13.1,,1007.5,
2023-10-02,33.3,29.8,37.6,0,,235,12.6,,1007.5,
2023-10-03,34.3,30.6,40.1,0,,30,12.2,,1008.4,
2023-10-04,33.8,29.7,39.5,0,,29,11.2,,1009.3,
2023-10-05,33.8,29.1,39.7,0,,232,10.4,,1008.6,
2023-10-06,33.2,29.2,38.8,0,,208,14.5,,1005.7,
2023-10-07,34.9,29.5,41.1,0,,79,12.3,,1006.1,
2023-10-08,35.3,30.3,40,0,,47,11,,1008.7,
2023-10-09,33.9,29.4,39.8,0,,245,13.1,,1010.1,
2023-10-10,33.2,30.5,37,0,,256,12.8,,1010.1,
2023-10-11,33.3,29.5,38.3,0,,10,11.2,,1010.7,
2023-10-12,33.6,29,39,0,,331,10.7,,1011.4,
2023-10-13,32.9,28.4,37.9,0,,280,10.5,,1011.5,
2023-10-14,32.9,29,38.2,0,,39,10.4,,1010.6,
2023-10-15,32.1,27.8,36.3,0,,206,10.6,,1008.9,
2023-10-16,32.6,29.3,37.7,0,,102,11.5,,1008.3,
2023-10-17,33.1,29.3,38.4,0,,105,12.1,,1009.7,
2023-10-18,32.2,28.9,37.2,0,,198,12.2,,1012.3,
2023-10-19,31.7,28.4,36,0,,8,13.9,,1013.2,
2023-10-20,31.7,28.7,35,0,,32,12.8,,1012.8,
2023-10-21,31.9,28.4,36.6,0,,46,11.7,,1012.6,
2023-10-22,32.4,28.7,37.5,0,,70,11.6,,1013.3,
2023-10-23,31.9,28.7,37.1,0,,52,12.3,,1013.1,
2023-10-24,31.6,28.4,36.1,0,,77,11.6,,1012.1,
2023-10-25,31.7,28.5,37,0,,77,12.5,,1013.1,
2023-10-26,27.6,24.8,32.7,0,,159,14.5,,1015.1,
2023-10-27,28.8,24.8,32.2,5.6,,354,10.4,,1013.7,
2023-10-28,29.6,25.3,33.4,0.3,,84,11.1,,1012.6,
2023-10-29,30.2,26.7,34,0,,45,12.1,,1012.7,
2023-10-30,30.9,27,35.8,0,,47,11.9,,1012.9,
2023-10-31,30.9,27,36.2,0,,54,11.5,,1013.7,
2023-11-01,31.7,26,38.1,0,,68,12.7,,1014.2,
2023-11-02,31.2,26,37,0,,91,12.8,,1014.1,
2023-11-03,30.3,27,34.5,0,,281,14,,1012.6,
2023-11-04,30,26.9,33,4.6,,241,14.2,,1011.3,
2023-11-05,29.3,25.4,32.6,0,,236,15.6,,1011.6,
2023-11-06,29.2,25.4,33,0,,238,15,,1012.7,
2023-11-07,28.9,25.6,32,0,,227,12.7,,1012.9,
2023-11-08,28.6,25,32.3,0,,80,11.2,,1013,
2023-11-09,29.7,25.4,34.7,0,,79,12.8,,1014.8,
2023-11-10,29.2,24.5,35,0,,67,11.3,,1016.4,
2023-11-11,29.1,24,34.4,0,,58,10.3,,1017.6,
2023-11-12,28.3,23.6,35,0,,79,11.8,,1018,
2023-11-13,27.6,21.7,34,0,,75,9.9,,1016.7,
2023-11-14,27.8,21.4,33.7,0,,81,10.2,,1015,
2023-11-15,29.1,24.3,34.6,0,,116,13.2,,1014.3,
2023-11-16,28.1,26,33.1,0,,102,17.8,,1015,
2023-11-17,25.2,18,29.4,0,,54,15.3,,1016.2,
2023-11-18,26.2,22.9,29.7,41.7,,149,9.6,,1015.8,
2023-11-19,26.6,23.2,30.9,0,,65,10.6,,1015,
2023-11-20,27.8,23.4,32.2,0,,120,13.2,,1014.3,
2023-11-21,28,24.7,32.6,0,,149,14.5,,1015,
2023-11-22,27.8,25,31,0.2,,333,14.1,,1016.3,
2023-11-23,27.1,25,30.8,0,,269,12.2,,1014.3,
2023-11-24,26.1,21.8,29.7,0,,225,10.8,,1011.5,
2023-11-25,26.4,23,29.2,0,,261,10.3,,1013.5,
2023-11-26,26.5,22.5,30.5,2.3,,70,11.7,,1015.3,
2023-11-27,26.2,23,30.3,0,,216,8.8,,1014.1,
2023-11-28,26.7,22.9,30.5,0,,207,9.1,,1013.5,
2023-11-29,26.8,22.8,30.6,0,,239,13.6,,1014.3,
2023-11-30,25.3,22.4,28.7,0,,224,12.4,,1015.7,
2023-12-01,25.4,21.3,29.3,0,,190,9.1,,1016.4,
2023-12-02,25.8,21.9,29.1,0,,211,9,,1016,
2023-12-03,25.9,22.5,29.7,0,,68,9.9,,1017.5,
2023-12-04,26.3,21.9,30.6,0,,39,10.2,,1017.9,
2023-12-05,26.3,21.7,30.9,0,,350,10.5,,1016.5,
2023-12-06,25.9,21.5,30.6,0,,46,10.4,,1016.2,
2023-12-07,25.3,20.8,29,0,,226,10.7,,1016.5,
2023-12-08,24.6,20,29.1,0,,179,9.3,,1016.2,
2023-12-09,25.1,20.3,30.2,0,,83,9.8,,1017,
2023-12-10,24.7,20.7,29.1,0,,230,9.2,,1016.8,
2023-12-11,24.2,19.6,29.6,0,,128,9.6,,1016,
2023-12-12,24.1,19.3,28.2,0,,131,8.7,,1014.3,
2023-12-13,24.1,19.6,28.8,0,,179,9.6,,1013.6,
2023-12-14,24.1,18.7,28.5,0,,223,13.7,,1014.7,
2023-12-15,24.2,24,26.4,0,,278,20.9,,1016.8,
2023-12-16,22.9,18.4,27.3,0,,100,10.9,,1019.2,
2023-12-17,23.5,19.6,28.7,0,,64,13.1,,1020,
2023-12-18,23.3,17.2,29.9,0,,57,10.1,,1018.8,
2023-12-19,23.3,18,28,0,,92,8.9,,1018.7,
2023-12-20,23.8,19.8,28,0,,58,9.7,,1018.8,
2023-12-21,23.2,18.9,26.3,0,,232,11.4,,1017.9,
2023-12-22,22.4,18.8,26.6,0,,224,11.3,,1016.9,
2023-12-23,22.3,17.8,26.7,0,,213,9.8,,1016.7,
2023-12-24,23.6,18.8,28.5,0,,75,9,,1018.6,
2023-12-25,24.5,20.6,29.4,0,,35,9.6,,1019.1,
2023-12-26,25.1,20.9,29,0,,260,11.5,,1019,
2023-12-27,24.2,20,28.9,0,,220,9.8,,1018.6,
2023-12-28,23.1,18,27.4,0,,213,9.5,,1017.2,
2023-12-29,23.9,19.3,28.8,0,,242,8.9,,1016.6,
2023-12-30,24.3,20.4,29.6,0,,62,9.5,,1016.9,
2023-12-31,24.4,20.4,27,0,,21,9.9,,1016.7,
2024-01-01,24.6,20.8,27.7,0,,247,13.4,,1017.3,
