date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-12-28,23.6,16.3,31.8,0,,256,19.4,,1012.3,
2019-12-29,27.3,15.2,35.2,0,,207,11.2,,1013,
2019-12-30,26,19.5,42.6,0,,352,32.5,,1004.8,
2019-12-31,16.1,13.8,22.6,1.8,,178,22.3,,1010.8,
2020-01-01,18.5,9.3,26.3,0,,175,14.8,,1016,
2020-01-02,18.9,10.1,26.4,0,,157,14.9,,1018.5,
2020-01-03,27.6,11.4,36.9,0,,227,12.6,,1011.6,
2020-01-04,17.6,18.3,30.2,0,,191,29.6,,1010.4,
2020-01-05,13.2,12,15.7,1.6,,157,25.7,,1021.3,
2020-01-06,15.2,11.5,17.3,9,,196,12.6,,1019.3,
2020-01-07,17.7,11.8,19.9,0.6,,171,16,,1017.2,
2020-01-08,20.1,16,25.9,0,,178,21.7,,1017.5,
2020-01-09,27,16.3,33.7,0,,143,13.2,,1012.8,
2020-01-10,16.9,19.2,34.1,0,,315,28.7,,1007.2,
2020-01-11,14.8,11.4,19.5,14.4,,198,23.1,,1017.8,
2020-01-12,16.1,11.7,21.6,0.2,,186,19.9,,1019.9,
2020-01-13,24.5,11.1,32.7,0,,352,19.9,,1014.1,
2020-01-14,26.9,16.2,33.9,0,,177,14,,1013.2,
2020-01-15,22.3,18.8,38.3,0,,0,23.8,,1007.6,
2020-01-16,14.9,14.9,19.6,30.2,,192,24,,1011.5,
2020-01-17,17.5,11.6,25.3,0.8,,183,18.5,,1011.3,
2020-01-18,21.5,11.8,28.8,0,,206,13.2,,1007.9,
2020-01-19,21.6,16.5,29.1,0,,188,16.3,,1004.6,
2020-01-20,16.1,16.7,23.8,0.4,,204,20.1,,1004.7,
2020-01-21,18.2,13.3,24.2,24.8,,221,16.5,,1008.5,
2020-01-22,20.6,13.1,32.5,0,,354,36.5,,1001.4,
2020-01-23,16,12.4,23.6,17.8,,280,22.1,,999.4,
2020-01-24,18.2,10.2,24.1,0.2,,298,16.3,,1010.9,
2020-01-25,20.1,12.4,28,0,,144,14.2,,1013.2,
2020-01-26,18.1,13,25.2,0,,191,15.2,,1013.8,
2020-01-27,17,10.8,25.1,0,,143,13,,1015,
2020-01-28,19.1,11.6,26,0,,198,12.2,,1015.3,
2020-01-29,23.6,16,31.6,0,,218,8.4,,1015.8,
2020-01-30,31.2,14.9,39.3,0,,352,19.5,,1010.7,
2020-01-31,31.3,20.3,43.6,0,,346,25.3,,1006.2,
2020-02-01,17.3,23,28.8,2.2,,246,16.1,,1008.5,
2020-02-02,17.4,12.9,24.4,15.6,,239,18.6,,1010.5,
2020-02-03,14.3,11.7,18.8,0,,214,26.4,,1014.5,
2020-02-04,14.9,10.7,19.6,0,,154,22.7,,1020.9,
2020-02-05,16.6,10.9,20.6,0,,155,18,,1020.4,
2020-02-06,20.8,14.4,28.4,0,,201,13.8,,1019.4,
2020-02-07,19.8,15.7,25.8,0,,222,13.5,,1021.1,
2020-02-08,22.7,15.6,29.9,0,,161,20.1,,1020.3,
2020-02-09,21.2,15.6,27.7,0,,141,20,,1017,
2020-02-10,21.7,17.3,27.6,0.8,,159,13.1,,1009.8,
2020-02-11,20.9,17.3,28.2,0,,213,14,,1008.8,
2020-02-12,21.3,17.5,25.8,0.8,,184,21.1,,1012.9,
2020-02-13,24.6,17.4,31.2,0,,182,12.6,,1011.3,
2020-02-14,22.1,19.1,34.2,0,,324,18.9,,1006.8,
2020-02-15,16.5,18,19,11,,215,18.5,,1010.2,
2020-02-16,18.6,15.2,26,3.4,,203,12.1,,1012.8,
2020-02-17,21.1,13.8,27.3,0,,226,11.7,,1011.2,
2020-02-18,16.4,16.4,21.5,0.8,,233,16.7,,1005.6,
2020-02-19,14.6,12.8,20.1,9.4,,218,30.8,,1010.3,
2020-02-20,14.6,12.1,17.8,1.8,,202,19.5,,1015.3,
2020-02-21,14.2,11.8,19.3,0.2,,188,20.9,,1019.6,
2020-02-22,15.8,9.3,21.7,0.2,,184,14.5,,1021.9,
2020-02-23,22.6,10.9,34.5,0,,311,18,,1018.2,
2020-02-24,21.1,15.4,28.5,0,,262,11.9,,1017.9,
2020-02-25,20.4,16.9,31.9,0.6,,309,16.2,,1010.7,
2020-02-26,12.8,12.9,20.5,9.2,,215,19.2,,1010,
2020-02-27,15.7,7.2,20.3,0.2,,270,18.8,,1011.8,
2020-02-28,15.6,12.7,20,0.4,,211,14.6,,1014.3,
2020-02-29,17.4,11.7,23.4,0,,213,8.9,,1015,
2020-03-01,21.7,10.8,32.5,0,,339,20.7,,1007.7,
2020-03-02,14.8,11.8,18.7,0.8,,190,23.3,,1014.9,
2020-03-03,15.4,12.4,20.1,0,,159,21,,1019.9,
2020-03-04,18.5,12.5,22.5,0,,145,9.1,,1014.3,
2020-03-05,16.7,14.8,20,69,,228,12.9,,1005.2,
2020-03-06,15.6,13.9,19.5,14.2,,195,21.1,,1015,
2020-03-07,15.4,13.4,19.9,0,,197,18.8,,1022.1,
2020-03-08,15.4,11.9,21.9,0,,181,15.2,,1020.7,
2020-03-09,14.5,10,20.6,0,,166,18.1,,1021.8,
2020-03-10,16.9,9,24,0,,248,12.3,,1020.2,
2020-03-11,23.3,12.2,29.7,0,,2,15.7,,1019.4,
2020-03-12,23.1,17.2,29.3,0,,10,26.8,,1018.9,
2020-03-13,16.1,17.9,27.2,0,,347,31.8,,1015.3,
2020-03-14,13.6,11.3,17.3,1.6,,178,28.9,,1023,
2020-03-15,13.3,11.2,18.5,0.2,,164,18.4,,1024.7,
2020-03-16,18.4,7.5,25.8,0,,41,10.6,,1025.2,
2020-03-17,22.4,12.3,27.5,0,,10,23.4,,1023.9,
2020-03-18,23.4,18,27.7,0,,0,29.4,,1020.1,
2020-03-19,22.2,17.9,31.6,0,,3,23.4,,1016.5,
2020-03-20,16.5,12.2,22.8,0,,264,21.5,,1016.8,
2020-03-21,13.8,11.1,18.6,0,,208,13.3,,1021.7,
2020-03-22,12.9,9.6,18.3,0,,237,18.4,,1023.7,
2020-03-23,12.1,8.3,17.7,0,,205,16.6,,1027.4,
2020-03-24,14.2,6.1,18.5,0,,169,12,,1023.6,
2020-03-25,13.7,10.9,16.1,0,,199,16.9,,1024.1,
2020-03-26,14.4,10.8,20,0.2,,200,13.5,,1026.2,
2020-03-27,19.7,9.5,27.4,0,,12,16.5,,1023.3,
2020-03-28,22.4,13.3,27.5,0,,15,25.6,,1018.9,
2020-03-29,18,19,25.8,0,,11,33.1,,1011.7,
2020-03-30,15.8,13.5,22.1,3.8,,272,11.4,,1012.9,
2020-03-31,14.9,9.4,21.5,0,,323,11.2,,1017.1,
2020-04-01,18.4,8.6,24.7,0,,32,10.2,,1016.4,
2020-04-02,15.5,12.8,20,25.2,,252,10.8,,1008.5,
2020-04-03,16.1,12.8,21.7,20.6,,12,31.8,,1003.3,
2020-04-04,10.2,12.1,15.7,31,,282,21.9,,1000.4,
2020-04-05,12.4,7.1,17.2,2.4,,320,25.5,,1008.8,
2020-04-06,12.9,8.5,16,2.4,,231,13.8,,1020.5,
2020-04-07,12.5,10.3,15.5,0.4,,206,11.6,,1023.3,
2020-04-08,12.6,10.5,17.7,1.4,,200,13.3,,1024,
2020-04-09,15.6,7.6,21.6,0.2,,285,8.4,,1024.7,
2020-04-10,17,11.7,21,0,,355,17.6,,1013.8,
2020-04-11,11.6,11,15.5,2.4,,261,34.3,,1008.5,
2020-04-12,11.9,9.8,14.5,2.4,,235,16.9,,1019.4,
2020-04-13,14.5,9.3,19.1,0,,309,8.8,,1020.5,
2020-04-14,17.7,10.6,22.6,0.2,,11,25.3,,1022.1,
2020-04-15,19.3,13.3,22.2,0,,19,26.1,,1017.1,
2020-04-16,13.7,13.3,20.9,0.2,,269,18.6,,1010.6,
2020-04-17,13.6,8.3,18.3,0,,282,19.5,,1014.4,
2020-04-18,12.1,10.6,15.6,0.2,,257,12.6,,1014.9,
2020-04-19,14.3,6.9,18,0,,11,13.3,,1013.5,
2020-04-20,12.3,11.4,20,1.6,,335,26.3,,1010.5,
2020-04-21,14.6,7.1,19,0.6,,353,19.1,,1015.4,
2020-04-22,12.7,9.8,18.5,0,,308,12.9,,1018.8,
2020-04-23,16.4,7.9,18.8,0,,6,25,,1015.9,
2020-04-24,15.1,12.1,21.8,0.2,,320,11.8,,1017.2,
2020-04-25,16.9,8.7,21,0,,4,23,,1016.7,
2020-04-26,11.1,14.1,17.1,13.4,,294,18.4,,1015.1,
2020-04-27,11.5,6.3,17.2,1,,333,11.6,,1023.1,
2020-04-28,15.6,5.8,17.9,0,,17,22.5,,1016.7,
2020-04-29,10.7,12.5,19.4,0.2,,343,22.3,,1005.4,
2020-04-30,9.7,6.8,15,24.8,,303,19.1,,1005.4,
2020-05-01,9.8,6.9,12.6,1.8,,283,31.6,,1000.8,
2020-05-02,10.1,8.2,13.4,0.8,,250,33.1,,1007.4,
2020-05-03,10.3,8,14.4,0.8,,248,19.4,,1022.6,
2020-05-04,10.4,6.6,13.3,0.2,,217,10.3,,1028.5,
2020-05-05,14,5.4,18.5,0.4,,16,17.7,,1028.4,
2020-05-06,15.6,9.5,19.1,0,,17,28.1,,1023,
2020-05-07,15.6,12.9,20.7,0,,12,38.2,,1012.3,
2020-05-08,14.2,9.7,18.7,0,,358,21.8,,1011.6,
2020-05-09,8.2,9.7,13.1,0,,317,21.2,,1009.4,
2020-05-10,9.6,4.7,14,6,,289,18,,1022.6,
2020-05-11,12.2,6,17.2,0.8,,355,15.3,,1026.8,
2020-05-12,11.4,8.8,14.6,0,,15,26.2,,1022.3,
2020-05-13,9.3,9,13.7,3.4,,246,13.1,,1024.8,
2020-05-14,7.4,5,14.4,0,,343,6.8,,1029.5,
2020-05-15,8.3,2.7,15,0,,30,10.4,,1030.2,
2020-05-16,9.8,3.4,17.2,0,,9,18.9,,1029.6,
2020-05-17,9.5,2.3,17.7,0,,15,9.5,,1031.1,
2020-05-18,12.4,4.3,17.7,0,,12,20.2,,1028.9,
2020-05-19,13.3,8.2,15.9,0,,17,26.7,,1020.9,
2020-05-20,11.1,9.7,14.8,14.4,,345,25.5,,1012,
2020-05-21,9.4,8.3,13,12.8,,235,13.9,,1016.9,
2020-05-22,10.6,7.7,13,1.2,,208,11.2,,1019.7,
2020-05-23,10.7,8.8,12.8,0.6,,201,15,,1017.7,
2020-05-24,8.7,9.4,12.9,6.4,,204,19.2,,1021.6,
2020-05-25,8.1,3.3,14.5,0.2,,243,11.2,,1024.8,
2020-05-26,11.9,1.3,17.2,0,,24,12.3,,1023.5,
2020-05-27,12.4,5.5,15.2,0,,15,26.9,,1019.4,
2020-05-28,11.4,9.2,17.8,0,,356,17.8,,1021.5,
2020-05-29,11.7,7.4,15.5,0,,11,22.6,,1025.3,
2020-05-30,13.4,9.4,15.7,0,,16,33.6,,1018.5,
2020-05-31,12,10,16.6,0,,355,21.3,,1010.9,
2020-06-01,8.4,8,10.4,3.4,,293,29.6,,1007.7,
2020-06-02,11.8,6.6,14.7,5,,284,19.2,,1018.7,
2020-06-03,10.3,8.8,13.7,0,,210,19.6,,1028.9,
2020-06-04,8.1,7.3,13.8,0,,245,6.1,,1033.1,
2020-06-05,8.3,2,14.1,0,,2,13.5,,1029.3,
2020-06-06,9.9,4.6,13.9,0,,311,14.2,,1025.6,
2020-06-07,7.4,7.1,11.1,0.4,,200,9.7,,1026.5,
2020-06-08,6.2,1.9,12.4,0.4,,324,5,,1031.1,
2020-06-09,8.9,1.4,14.4,0,,12,17.7,,1031.6,
2020-06-10,8.9,4.3,16.8,0,,0,15,,1026.6,
2020-06-11,8.3,3.2,15.9,0,,10,9.5,,1025.3,
2020-06-12,10.9,3.3,14,0,,18,18.7,,1023,
2020-06-13,12.2,5.8,14.9,0,,16,36.3,,1012.7,
2020-06-14,12.6,7,14.1,4.2,,342,25.8,,1012.2,
2020-06-15,13.9,10.1,17.6,0,,353,25.1,,1017.6,
2020-06-16,11.9,10.9,17.8,0,,327,19.9,,1021.5,
2020-06-17,7.1,8.4,13.7,0.6,,347,4.2,,1032.7,
2020-06-18,11.6,2.5,15.2,0,,18,18.8,,1032.1,
2020-06-19,13.3,7.3,15.5,0,,13,31.3,,1022.9,
2020-06-20,9.9,8.5,16,2,,10,21.7,,1015.2,
2020-06-21,8.9,4.4,11,0.2,,355,10.8,,1010.9,
2020-06-22,9.8,5.9,12.8,2,,290,16.3,,1010.1,
2020-06-23,11.4,8.4,14.9,3.6,,238,10.9,,1014,
2020-06-24,11.4,9.6,14.9,0,,232,8.9,,1018.2,
2020-06-25,9.6,8.6,15.4,0,,345,18.4,,1019.5,
2020-06-26,9.1,4.9,13.8,1,,290,10.8,,1025.8,
2020-06-27,6.4,3.2,13.1,0,,0,4.9,,1028.4,
2020-06-28,5.7,1.4,12.3,0,,354,7.2,,1028.9,
2020-06-29,8.1,0.2,14.3,0,,18,15.9,,1026.2,
2020-06-30,11.8,3,13.7,0,,25,28.6,,1018.1,
2020-07-01,12.1,9.5,15.6,0,,11,39.2,,1011.6,
2020-07-02,9.4,8.1,14.1,0.8,,340,21.2,,1011.9,
2020-07-03,6.9,5.3,11.2,0,,327,20.5,,1018.3,
2020-07-04,10.2,4.4,13.3,6,,267,20.3,,1023.7,
2020-07-05,9.3,7.8,12.3,0.4,,236,16.8,,1026.8,
2020-07-06,10.1,5.2,13.2,1.4,,240,11.9,,1030.6,
2020-07-07,8.2,8.1,11.5,0.4,,226,8.6,,1031.2,
2020-07-08,8.9,3.2,14.3,0,,22,11.9,,1028.5,
2020-07-09,10,4.7,15.6,0,,28,16.6,,1026.1,
2020-07-10,11.3,6.3,14.7,0,,25,17.4,,1022.1,
2020-07-11,9.3,7.2,11.2,0,,42,9.8,,1016.4,
2020-07-12,9.9,7.2,12.8,6.2,,189,12.6,,1019,
2020-07-13,9.9,7.7,14.2,9.8,,190,17.4,,1025.3,
2020-07-14,8.1,6.1,13.1,0,,193,14.9,,1027.7,
2020-07-15,7.5,4,13.5,0,,250,8.3,,1024,
2020-07-16,6.7,3.2,12.3,0,,236,10.2,,1023.5,
2020-07-17,7.6,1.1,12.3,0.2,,356,10.3,,1022.5,
2020-07-18,9.7,4.4,11,0,,18,29.7,,1017.4,
2020-07-19,9.4,8.1,14.9,0,,345,33.1,,1011.7,
2020-07-20,8.3,5.5,13.1,0.8,,276,20,,1021.9,
2020-07-21,9.1,4.2,11.8,0.2,,265,11.9,,1029.2,
2020-07-22,9,6,12.1,0,,258,11.8,,1028.3,
2020-07-23,7.5,6.8,11.1,0.8,,319,6,,1026.5,
2020-07-24,7,2.4,12.1,0,,14,16.9,,1024.6,
2020-07-25,8,1.6,12.7,0,,308,9.1,,1024.9,
2020-07-26,9.6,4.5,11.8,0,,256,8.5,,1021.3,
2020-07-27,11,7,13.2,0,,209,23.4,,1018.4,
2020-07-28,9.9,8.7,14.3,1,,192,17.3,,1019.7,
2020-07-29,10.2,5.6,16.2,0,,301,8.6,,1019.3,
2020-07-30,7.3,5.6,14.1,0,,258,11.8,,1026.6,
2020-07-31,10.7,2.2,16.2,0,,11,18.3,,1026.9,
2020-08-01,11.1,6.6,15.6,0,,9,33.9,,1022.9,
2020-08-02,11.6,8.4,17.2,0,,4,30.2,,1021.7,
2020-08-03,8.7,5.4,15.2,0,,306,15.8,,1015.4,
2020-08-04,5.8,2,9.3,0.8,,271,25.5,,1012.9,
2020-08-05,6.5,3,10.8,3.6,,253,23.5,,1016.5,
2020-08-06,6.1,3.6,12,4.2,,224,13.8,,1020.5,
2020-08-07,8.1,1,10.3,0,,268,10.7,,1018.2,
2020-08-08,11,4.1,15.5,10.2,,169,13.7,,1015.5,
2020-08-09,9,7,14.6,0,,173,20,,1019,
2020-08-10,8.7,1.9,15.4,0,,326,6.6,,1021.1,
2020-08-11,11,3.5,14.3,0,,15,23.2,,1016.6,
2020-08-12,11.9,8.8,13.2,0.4,,16,29.2,,1009.5,
2020-08-13,13.2,10.2,17.1,0.6,,14,22.2,,1010.5,
2020-08-14,11.6,10.4,17.3,0.6,,17,20,,1011.7,
2020-08-15,11.4,6.6,15.9,3,,247,11.8,,1012.8,
2020-08-16,10.2,9.5,15.5,1.8,,234,17.8,,1012.6,
2020-08-17,11.5,6.7,15.7,0,,321,16.2,,1008.9,
2020-08-18,11,8.5,16.4,0.4,,0,24.6,,999.4,
2020-08-19,9.4,7.9,12,1.2,,318,20,,992.6,
2020-08-20,10.4,7.1,15,4,,302,23.4,,1000.5,
2020-08-21,7.3,5.6,12.7,4.6,,312,22.6,,1001.2,
2020-08-22,7.5,3.8,11.7,2.6,,284,27.2,,1003,
2020-08-23,6.8,3.7,10.8,22.8,,249,22.4,,1012.9,
2020-08-24,6.9,3.9,12.2,2.6,,267,15.4,,1022,
2020-08-25,8.7,3.3,13.2,1.4,,295,12.3,,1028.9,
2020-08-26,10.7,3.7,15,0,,337,10.8,,1028.9,
2020-08-27,10.7,7.8,19.8,0,,343,36.7,,1020.5,
2020-08-28,11.2,5.1,16.4,1.2,,309,17.5,,1026,
2020-08-29,13.6,7.2,18.7,0,,12,31.3,,1024.9,
2020-08-30,11.4,10.8,19.4,0,,350,37.3,,1016.9,
2020-08-31,8.7,4.6,12.5,0.8,,224,16.3,,1023.4,
2020-09-01,11.6,3.8,14.8,0,,17,21.1,,1019.3,
2020-09-02,14.9,9.2,19.4,0,,11,43.7,,1009.2,
2020-09-03,12.2,10.1,19,0,,356,21.6,,1010.6,
2020-09-04,11.6,5.6,16.5,0,,354,22.2,,1015.4,
2020-09-05,10.7,6.7,17.2,0.4,,307,13.5,,1018.6,
2020-09-06,13.3,5.4,18.9,0,,17,24.7,,1023.9,
2020-09-07,18.1,8.8,21.7,0,,24,36.4,,1021.8,
2020-09-08,11.7,15,18.7,0,,352,35,,1022.3,
2020-09-09,9.5,6.2,14.8,0.6,,203,16,,1029.1,
2020-09-10,14.3,4.2,20.7,0,,4,14,,1026.2,
2020-09-11,15.6,9.8,19.8,0,,15,35.2,,1025.4,
2020-09-12,12.6,11.7,14.8,1,,4,26.3,,1022,
2020-09-13,11.8,10.5,17.3,11.2,,264,11.7,,1021.5,
2020-09-14,10.9,7.6,16.9,0,,280,14.5,,1027.1,
2020-09-15,11.4,6.2,16.9,0,,251,10.7,,1027.6,
2020-09-16,15.2,6,21.2,0,,6,23.6,,1018.5,
2020-09-17,11.5,10.6,15,0.4,,207,15,,1024.4,
2020-09-18,14.4,9.1,20.3,0,,301,5.7,,1026.1,
2020-09-19,20.2,10.6,25.2,0,,39,21.5,,1017.1,
2020-09-20,17.6,15.4,21.8,0,,16,35.8,,1006.2,
2020-09-21,14.1,15,19,0,,3,24.2,,1004.2,
2020-09-22,11.8,9.9,18.3,0,,339,26.4,,1006.4,
2020-09-23,10.1,7.8,16.1,0.6,,284,22.6,,1012,
2020-09-24,9.7,5,14.2,1.4,,340,20.2,,1011.1,
2020-09-25,6.9,6.1,11.5,3,,309,20.3,,1003.1,
2020-09-26,9.6,3.3,13.5,8,,261,28.8,,1013.2,
2020-09-27,8.3,6.9,13.8,0.4,,218,15,,1024.7,
2020-09-28,8,3.6,14.4,0,,258,8.2,,1027.3,
2020-09-29,15.1,2.2,20.2,0,,18,19.2,,1020.8,
2020-09-30,12.5,10.7,19,0.8,,354,22.5,,1010.4,
2020-10-01,14,5.3,18.7,1.8,,328,18.6,,1015.4,
2020-10-02,20.1,11,25.4,0,,13,44.6,,1016.6,
2020-10-03,21,15.9,28.1,0,,8,44.5,,1015.7,
2020-10-04,16.3,11,29,0,,353,27.2,,1010.9,
2020-10-05,9.9,8.2,12.3,12.2,,188,20.4,,1018.8,
2020-10-06,9.6,7.7,11.5,0.6,,199,21.8,,1023.8,
2020-10-07,13.5,8,17.4,0.8,,239,8,,1016.3,
2020-10-08,13,10.1,16.4,9.8,,359,28.6,,1003,
2020-10-09,11.9,10.7,16.1,0.2,,267,28.6,,1014.3,
2020-10-10,13.8,7.5,21.1,0,,282,15.9,,1018.9,
2020-10-11,10.3,9.2,16.1,0,,204,13.6,,1022.3,
2020-10-12,17.7,4.3,23.9,0,,7,21.5,,1020.6,
2020-10-13,12.9,11.4,16.4,0.2,,205,17.4,,1023.6,
2020-10-14,19,11,24.2,0,,347,11.3,,1021.7,
2020-10-15,14.2,12.2,24.1,0,,0,29.7,,1013.6,
2020-10-16,14.9,7.7,17.2,2.4,,151,12.2,,1016.6,
2020-10-17,13.6,11.2,19.2,6.6,,287,22.4,,1009.8,
2020-10-18,10,9.4,13.5,0,,202,18.9,,1016.5,
2020-10-19,10.8,4.5,15,0,,218,12.4,,1018.9,
2020-10-20,12.1,6.2,17.4,0,,196,9.4,,1017.8,
2020-10-21,12.1,7.9,18.8,0,,222,11.1,,1016.1,
2020-10-22,14.1,6.3,20.6,0,,228,10.3,,1014.8,
2020-10-23,15.6,10.4,20.1,0,,213,7.3,,1007.4,
2020-10-24,10.1,10.8,14.5,24,,206,21,,1007.9,
2020-10-25,10.3,6.7,13.7,5.4,,173,30.3,,1019.4,
2020-10-26,12.5,7.6,17.4,0,,155,25.6,,1022.6,
2020-10-27,13.1,7,19.7,0,,160,14.6,,1021.5,
2020-10-28,14.9,7.2,21.7,0,,258,11.2,,1017.6,
2020-10-29,15.8,8.1,23.3,0,,326,14.2,,1011.5,
2020-10-30,15.4,11.9,20.4,0,,199,16.8,,1010.4,
2020-10-31,13.1,13.2,15.6,0.4,,190,22.9,,1015.1,
2020-11-01,12.7,11.5,18.5,0,,187,15,,1022.6,
2020-11-02,21.3,7.8,28,0,,10,10.2,,1024.1,
2020-11-03,24.3,12.6,29.9,0,,15,26.7,,1018.9,
2020-11-04,12.4,19.7,22.5,0,,341,24.8,,1013.2,
2020-11-05,11.8,8.3,15.5,5.6,,199,24.4,,1020.2,
2020-11-06,12.2,8.6,17.2,0,,226,15.4,,1021.1,
2020-11-07,11.1,9.5,16.5,0.6,,191,22.5,,1025.7,
2020-11-08,14.9,4.9,21.1,0,,206,11.9,,1026,
2020-11-09,21.3,8.4,27.9,0,,13,19.8,,1021.6,
2020-11-10,25.4,13.5,31.7,0,,20,27.5,,1015.6,
2020-11-11,20.2,20.2,26.3,0,,13,30.7,,1008,
2020-11-12,18.4,17.3,25.3,4,,347,23.4,,1003.3,
2020-11-13,15.5,12.9,22.3,0,,274,13.1,,1005.1,
2020-11-14,16,12,21.8,0,,254,10.5,,1009.7,
2020-11-15,26.1,9.4,32.3,0.2,,6,32.5,,1007.1,
2020-11-16,16.2,16.8,24.3,0.2,,271,32.1,,1009.9,
2020-11-17,14.7,7.4,22.2,0,,243,15.6,,1021.6,
2020-11-18,21.9,6.9,29.2,0,,46,11.6,,1020.4,
2020-11-19,25,13.1,34.2,0,,8,25.4,,1014.2,
2020-11-20,16.1,13.3,22.6,0,,210,17.1,,1018.1,
2020-11-21,22.4,10.2,27.1,0,,229,9.1,,1017.1,
2020-11-22,20.2,15,28,0,,3,13.8,,1012.4,
2020-11-23,14.8,15.7,19.7,28.4,,205,21.4,,1011.2,
2020-11-24,16.4,10.4,20.5,3.2,,213,14.8,,1014,
2020-11-25,21.3,11,30.7,0,,355,13.2,,1010.5,
2020-11-26,14.5,13.1,19.8,0,,202,16.8,,1014.4,
2020-11-27,25.1,7.6,35.4,0,,341,14.6,,1010.7,
2020-11-28,17.9,15.1,24.1,0.4,,210,14.2,,1005.4,
2020-11-29,14.6,13.3,19.5,2.2,,209,24.5,,1007.7,
2020-11-30,21.8,11.7,29.5,0,,151,11.3,,1011.9,
2020-12-01,16.1,15.6,25.7,0,,330,33.1,,1006.7,
2020-12-02,13.7,7.5,19.4,0.2,,236,18.6,,1021.8,
2020-12-03,15.8,6.8,25.8,0,,110,12,,1020.1,
2020-12-04,17.1,8.3,24.7,0,,236,14.5,,1015.3,
2020-12-05,17.7,10.8,28.2,0,,352,29.4,,1000.4,
2020-12-06,15.6,10.2,20.8,0,,310,27.5,,1001.1,
2020-12-07,11.9,9.8,16.9,0.4,,277,25,,1005.5,
2020-12-08,14.4,8.1,17.8,2.2,,247,20.5,,1016.8,
2020-12-09,16.9,11.5,24.3,0,,210,12.9,,1018.4,
2020-12-10,13.6,11.7,18.7,0.6,,190,27.5,,1024.4,
2020-12-11,15.6,7.3,21.8,0,,192,20.8,,1027.4,
2020-12-12,21.9,9.2,29.6,0,,36,19.2,,1024.5,
2020-12-13,23.2,13.9,30.5,0,,9,22.2,,1019.4,
2020-12-14,26.9,16,34.2,0,,12,26.5,,1014.5,
2020-12-15,20.1,20.7,35,0,,12,28.6,,1012.9,
2020-12-16,18.6,14.6,23.5,0,,190,19.7,,1013.5,
2020-12-17,18.9,13.6,29.4,0,,192,14.9,,1005,
2020-12-18,14.1,11.9,20.4,1.4,,220,23.8,,1012.6,
2020-12-19,13.7,7.8,21.9,0,,189,16.5,,1017.7,
2020-12-20,14.6,7,21.2,0,,201,15.4,,1015.6,
2020-12-21,16.6,8.7,22.5,0,,268,10.1,,1008.1,
2020-12-22,14.4,12.9,20.2,13.4,,259,23.2,,1006.1,
2020-12-23,15.8,11.8,20,9.6,,220,20.3,,1017.8,
2020-12-24,14.8,12.9,19.6,0,,201,21,,1019.3,
2020-12-25,14.3,10.4,20.2,0,,188,19,,1019.9,
2020-12-26,23.2,8.9,28.6,0,,292,16.5,,1013.5,
2020-12-27,17.1,15.4,33.7,0,,341,32.3,,1005.9,
2020-12-28,13.6,7,18.4,3,,201,19.7,,1012.7,
2020-12-29,17.2,9.3,22,0,,191,17.6,,1016.5,
2020-12-30,17.7,12.8,23.2,0,,186,18,,1018.6,
2020-12-31,16.8,14.2,19.7,0,,198,19.8,,1019.3,
2021-01-01,23.2,13.6,30.1,0,,8,14.5,,1016.4,
2021-01-02,20.1,15.6,27.7,0,,40,18.4,,1010.9,
2021-01-03,18.4,16.8,28.1,7.8,,250,17.8,,1006.6,
2021-01-04,15.8,14.8,17.3,11,,212,25.2,,1009.7,
2021-01-05,15.4,14.5,17.4,20.8,,189,25.4,,1012.7,
2021-01-06,16.2,12.6,20.1,3.4,,193,22.6,,1019.2,
2021-01-07,18.9,13.8,26,0,,173,19.1,,1022.3,
2021-01-08,19.6,10.5,26.6,0,,226,14.7,,1023,
2021-01-09,21.3,14.4,30,0,,269,16.9,,1020.4,
2021-01-10,26,13.4,33.6,0,,265,10.5,,1017.2,
2021-01-11,27.1,17.8,36,0,,4,24.9,,1010.1,
2021-01-12,16.6,16.5,22.7,0,,191,20.5,,1014.4,
2021-01-13,20.9,11.1,34.1,0,,287,13.6,,1011.4,
2021-01-14,16.4,11.3,22.9,0,,220,17.3,,1012.7,
2021-01-15,13.7,8.8,21,0,,269,24.4,,1009.6,
2021-01-16,14.8,10,21.2,5.6,,250,28.2,,1013.6,
2021-01-17,15.8,9.8,21.4,0,,219,18.5,,1017.5,
2021-01-18,16.9,10.9,24.9,0,,235,21.7,,1017.3,
2021-01-19,14.9,12.8,19,0,,194,24.8,,1022.4,
2021-01-20,17.3,9.8,25.6,0,,170,14.6,,1021.3,
2021-01-21,23.1,10.5,33.5,0,,281,14.8,,1012.8,
2021-01-22,19.8,12.4,28.2,0,,206,15,,1009.5,
2021-01-23,21.3,14.1,29.7,0,,152,13.1,,1011.4,
2021-01-24,31.9,13.8,38.7,0,,41,10.3,,1008,
2021-01-25,24.2,23.6,40.5,0,,336,24.9,,1000.6,
2021-01-26,15.6,17.2,18.3,7,,192,20.6,,1003.9,
2021-01-27,18.5,13.1,24,0.4,,171,25.1,,1014.3,
2021-01-28,21.1,14,25,0,,90,11.5,,1015.5,
2021-01-29,18.4,17.8,20.7,5.8,,34,19.1,,1010.2,
2021-01-30,17.5,15.4,23.6,44.6,,213,17.9,,1012.4,
2021-01-31,16.4,15.3,22.2,0,,184,18.5,,1016.8,
